SA1_internal_2021	AustCitizen	persons
21439	1	430
21440	0	36
21440	1	311
21441	0	31
21441	1	277
21442	0	41
21442	1	161
21443	0	21
21443	1	259
21444	0	60
21444	1	618
21445	0	31
21445	1	381
21446	0	17
21446	1	118
21447	0	127
21447	1	414
21448	0	62
21448	1	265
21449	0	47
21449	1	393
21450	0	74
21450	1	360
21451	0	58
21451	1	309
21452	0	27
21452	1	403
21453	0	71
21453	1	439
21454	0	41
21454	1	237
21455	0	73
21455	1	310
21456	0	14
21456	1	269
21457	0	41
21457	1	437
21458	0	9
21458	1	198
21459	0	0
21459	1	0
21460	0	71
21460	1	456
21461	0	29
21461	1	320
21462	0	41
21462	1	319
21463	0	58
21463	1	407
21464	0	37
21464	1	356
21465	0	67
21465	1	403
21466	0	125
21466	1	983
21467	0	50
21467	1	188
21468	0	75
21468	1	368
21469	0	46
21469	1	240
21470	0	40
21470	1	414
21471	0	29
21471	1	293
21472	0	81
21472	1	581
21473	0	36
21473	1	464
21474	0	108
21474	1	349
21475	0	111
21475	1	279
21476	0	41
21476	1	282
21477	0	50
21477	1	282
21478	0	28
21478	1	334
21479	0	83
21479	1	362
21480	0	36
21480	1	198
21481	0	104
21481	1	447
21482	0	35
21482	1	147
21483	0	42
21483	1	475
21484	0	67
21484	1	565
21485	0	36
21485	1	429
21486	0	6
21486	1	347
21487	0	32
21487	1	251
21488	0	23
21488	1	314
21489	0	42
21489	1	410
21490	0	42
21490	1	314
21491	0	37
21491	1	307
21492	0	39
21492	1	192
21493	0	0
21493	1	0
21494	0	33
21494	1	294
21495	0	65
21495	1	306
21496	0	59
21496	1	371
21497	0	39
21497	1	304
21498	0	33
21498	1	340
21499	0	49
21499	1	350
21500	0	86
21500	1	230
21501	0	21
21501	1	368
21502	0	42
21502	1	347
21503	0	51
21503	1	477
21504	0	38
21504	1	538
21505	0	18
21505	1	293
21506	0	25
21506	1	298
21507	0	41
21507	1	271
21508	0	86
21508	1	562
21509	0	58
21509	1	318
21510	0	45
21510	1	491
21511	0	14
21511	1	221
21512	0	38
21512	1	573
21513	0	34
21513	1	313
21514	0	79
21514	1	452
21515	0	17
21515	1	160
21516	0	21
21516	1	236
21517	0	31
21517	1	319
21518	0	32
21518	1	412
21519	0	41
21519	1	402
21520	0	9
21520	1	276
21521	0	14
21521	1	326
21522	0	15
21522	1	298
21523	0	26
21523	1	427
21524	0	29
21524	1	263
21525	0	31
21525	1	342
21526	0	31
21526	1	469
21527	0	27
21527	1	406
21528	0	38
21528	1	782
21529	0	49
21529	1	517
21530	0	45
21530	1	310
21531	0	51
21531	1	322
21532	0	23
21532	1	358
21533	0	34
21533	1	643
21534	0	65
21534	1	335
21535	0	32
21535	1	225
21536	0	82
21536	1	406
21537	0	66
21537	1	392
21538	0	21
21538	1	358
21539	0	13
21539	1	344
21540	0	46
21540	1	557
21541	0	37
21541	1	432
21542	0	62
21542	1	588
21543	0	34
21543	1	403
21544	0	65
21544	1	396
21545	0	34
21545	1	407
21546	0	40
21546	1	266
21547	0	54
21547	1	280
21548	0	23
21548	1	382
21549	0	31
21549	1	230
21550	0	30
21550	1	336
21551	0	43
21551	1	246
21552	0	12
21552	1	312
21553	0	24
21553	1	252
21554	0	28
21554	1	443
21555	0	47
21555	1	463
21556	0	49
21556	1	323
21557	0	60
21557	1	719
21558	0	2
21558	1	131
21559	0	45
21559	1	356
21560	0	19
21560	1	353
21561	0	54
21561	1	344
21562	0	36
21562	1	319
21563	0	11
21563	1	189
21564	0	14
21564	1	13
21565	0	35
21565	1	265
21566	0	28
21566	1	488
21567	0	16
21567	1	185
21568	0	19
21568	1	192
21569	0	22
21569	1	323
21570	0	44
21570	1	466
21571	0	21
21571	1	214
21572	0	14
21572	1	198
21573	0	137
21573	1	984
21574	0	34
21574	1	568
21575	0	2
21575	1	27
21576	0	28
21576	1	321
21577	0	29
21577	1	244
21578	0	53
21578	1	545
21579	0	20
21579	1	284
21580	0	26
21580	1	360
21581	0	37
21581	1	335
21582	0	14
21582	1	275
21583	0	20
21583	1	222
21584	0	16
21584	1	244
21585	0	22
21585	1	186
21586	0	27
21586	1	201
21587	0	15
21587	1	255
21588	0	47
21588	1	456
21589	0	9
21589	1	242
21590	0	34
21590	1	251
21591	0	17
21591	1	213
21592	0	21
21592	1	397
21593	0	32
21593	1	223
21594	0	75
21594	1	272
21595	0	45
21595	1	324
21596	0	21
21596	1	347
21597	0	33
21597	1	320
21598	0	23
21598	1	354
21599	0	30
21599	1	325
21600	0	17
21600	1	313
21601	0	21
21601	1	226
21602	0	17
21602	1	271
21603	0	40
21603	1	227
21604	0	57
21604	1	393
21605	0	36
21605	1	221
21606	0	21
21606	1	194
21607	0	23
21607	1	382
21608	0	160
21608	1	356
21609	0	32
21609	1	339
21610	0	16
21610	1	326
21611	0	27
21611	1	337
21612	0	17
21612	1	234
21613	0	26
21613	1	286
21614	0	36
21614	1	448
21615	0	60
21615	1	469
21616	0	51
21616	1	418
21617	0	32
21617	1	463
21618	0	29
21618	1	421
21619	0	29
21619	1	296
21620	0	44
21620	1	178
21621	0	27
21621	1	354
21622	0	57
21622	1	312
21623	0	41
21623	1	286
21624	0	67
21624	1	287
21625	0	25
21625	1	337
21626	0	5
21626	1	24
21627	0	21
21627	1	165
21628	0	50
21628	1	220
21629	0	56
21629	1	360
21630	0	45
21630	1	158
21631	0	18
21631	1	121
21632	0	29
21632	1	293
21633	0	25
21633	1	329
21634	0	50
21634	1	331
21635	0	41
21635	1	188
21636	0	27
21636	1	219
21637	0	25
21637	1	299
21638	0	0
21638	1	0
21639	0	30
21639	1	320
21640	0	29
21640	1	401
21641	0	36
21641	1	352
21642	0	50
21642	1	343
21643	0	102
21643	1	219
21644	0	35
21644	1	350
21645	0	35
21645	1	227
21646	0	44
21646	1	285
21647	0	31
21647	1	97
21648	0	27
21648	1	100
21649	0	57
21649	1	281
21650	0	66
21650	1	506
21651	0	19
21651	1	210
21652	0	46
21652	1	335
21653	0	11
21653	1	208
21654	0	26
21654	1	488
21655	0	24
21655	1	246
21656	0	17
21656	1	254
21657	0	35
21657	1	311
21658	0	24
21658	1	351
21659	0	64
21659	1	557
21660	0	18
21660	1	257
21661	0	15
21661	1	231
21662	0	13
21662	1	119
21663	0	6
21663	1	166
21664	0	25
21664	1	275
21665	0	67
21665	1	367
21666	0	53
21666	1	329
21667	0	35
21667	1	382
21668	0	10
21668	1	146
21669	0	33
21669	1	394
21670	0	32
21670	1	396
21671	0	4
21671	1	4
21672	0	32
21672	1	247
21673	0	46
21673	1	438
21674	0	5
21674	1	193
21675	0	22
21675	1	371
21676	0	31
21676	1	176
21677	0	72
21677	1	302
21678	0	27
21678	1	209
21679	0	48
21679	1	317
21680	0	16
21680	1	305
21681	0	12
21681	1	360
21682	0	7
21682	1	164
21683	0	44
21683	1	263
21684	0	39
21684	1	335
21685	0	16
21685	1	250
21686	0	62
21686	1	484
21687	0	45
21687	1	427
21688	0	0
21688	1	0
21689	0	35
21689	1	298
21690	0	54
21690	1	244
21691	0	35
21691	1	264
21692	0	82
21692	1	331
21693	0	26
21693	1	212
21694	0	62
21694	1	227
21695	0	21
21695	1	472
21696	0	15
21696	1	279
21697	0	36
21697	1	382
21698	0	29
21698	1	504
21699	0	31
21699	1	404
21700	0	33
21700	1	449
21701	0	43
21701	1	255
21702	0	16
21702	1	231
21703	0	32
21703	1	291
21704	0	34
21704	1	365
21705	0	84
21705	1	295
21706	0	19
21706	1	342
21707	0	12
21707	1	232
21708	0	33
21708	1	429
21709	0	18
21709	1	280
21710	0	41
21710	1	292
21711	0	33
21711	1	374
21712	0	7
21712	1	334
21713	0	38
21713	1	219
21714	0	45
21714	1	457
21715	0	60
21715	1	786
21716	0	28
21716	1	445
21717	0	29
21717	1	502
21718	0	14
21718	1	393
21719	0	95
21719	1	468
21720	0	38
21720	1	305
21721	0	52
21721	1	296
21722	0	38
21722	1	389
21723	0	25
21723	1	360
21724	0	61
21724	1	491
21725	0	50
21725	1	291
21726	0	24
21726	1	207
21727	0	103
21727	1	860
21728	0	9
21728	1	343
21729	0	16
21729	1	387
21730	0	25
21730	1	410
21731	0	54
21731	1	551
21732	0	24
21732	1	388
21733	0	27
21733	1	283
21734	0	33
21734	1	295
21735	0	14
21735	1	225
21736	0	32
21736	1	412
21737	0	64
21737	1	371
21738	0	18
21738	1	214
21739	0	56
21739	1	824
21740	0	48
21740	1	442
21741	0	29
21741	1	308
21742	0	38
21742	1	472
21743	0	67
21743	1	559
21744	0	38
21744	1	396
21745	0	38
21745	1	777
21746	0	26
21746	1	549
21747	0	4
21747	1	262
21748	0	14
21748	1	372
21749	0	30
21749	1	613
21750	0	75
21750	1	442
21751	0	59
21751	1	355
21752	0	35
21752	1	322
21753	0	29
21753	1	708
21754	0	21
21754	1	248
21755	0	14
21755	1	156
21756	0	16
21756	1	500
21757	0	6
21757	1	4
21758	0	18
21758	1	271
21759	0	9
21759	1	393
21760	0	28
21760	1	290
21761	0	25
21761	1	321
21762	0	25
21762	1	272
21763	0	24
21763	1	628
21764	0	12
21764	1	365
21765	0	11
21765	1	437
21766	0	110
21766	1	487
21767	0	19
21767	1	514
21768	0	0
21768	1	3
21769	0	61
21769	1	408
21770	0	37
21770	1	252
21771	0	14
21771	1	433
21772	0	13
21772	1	257
21773	0	5
21773	1	301
21774	0	36
21774	1	377
21775	0	10
21775	1	295
21776	0	43
21776	1	376
21777	0	43
21777	1	650
21778	0	40
21778	1	211
21779	0	70
21779	1	443
21780	0	56
21780	1	717
21781	0	43
21781	1	448
21782	0	74
21782	1	351
21783	0	-2
21783	1	13
21784	0	59
21784	1	447
21785	0	18
21785	1	277
21786	0	32
21786	1	308
21787	0	44
21787	1	266
21788	0	12
21788	1	202
21789	0	96
21789	1	415
21790	0	52
21790	1	420
21791	0	15
21791	1	376
21792	0	76
21792	1	383
21793	0	47
21793	1	304
21794	0	20
21794	1	136
21795	0	52
21795	1	340
21796	0	39
21796	1	373
21797	0	76
21797	1	767
21798	0	42
21798	1	294
21799	0	28
21799	1	224
21800	0	5
21800	1	16
21801	0	36
21801	1	375
21802	0	25
21802	1	306
21803	0	20
21803	1	299
21804	0	59
21804	1	358
21805	0	95
21805	1	474
21806	0	37
21806	1	248
21807	0	95
21807	1	434
21808	0	70
21808	1	352
21809	0	0
21809	1	6
21810	0	47
21810	1	499
21811	0	10
21811	1	348
21812	0	42
21812	1	271
21813	0	35
21813	1	314
21814	0	16
21814	1	192
21815	0	74
21815	1	602
21816	0	10
21816	1	182
21817	0	59
21817	1	746
21818	0	36
21818	1	560
21819	0	30
21819	1	391
21820	0	17
21820	1	235
21821	0	49
21821	1	406
21822	0	41
21822	1	227
21823	0	8
21823	1	333
21824	0	49
21824	1	759
21825	0	16
21825	1	255
21826	0	24
21826	1	151
21827	0	68
21827	1	288
21828	0	20
21828	1	127
21829	0	8
21829	1	110
21830	0	32
21830	1	221
21831	0	31
21831	1	238
21832	0	59
21832	1	542
21833	0	46
21833	1	384
21834	0	73
21834	1	581
21835	0	10
21835	1	179
21836	0	56
21836	1	381
21837	0	58
21837	1	523
21838	0	77
21838	1	668
21839	0	85
21839	1	489
21840	0	35
21840	1	433
21841	0	38
21841	1	349
21842	0	33
21842	1	334
21843	0	101
21843	1	608
21844	0	57
21844	1	424
21845	0	35
21845	1	313
21846	0	27
21846	1	323
21847	0	55
21847	1	481
21848	0	68
21848	1	728
21849	0	57
21849	1	332
21850	0	46
21850	1	292
21851	0	25
21851	1	339
21852	0	29
21852	1	254
21853	0	52
21853	1	294
21854	0	25
21854	1	526
21855	0	40
21855	1	342
21856	0	27
21856	1	334
21857	0	51
21857	1	475
21858	0	60
21858	1	571
21859	0	21
21859	1	9
21860	0	21
21860	1	161
21861	0	45
21861	1	229
21862	0	16
21862	1	254
21863	0	38
21863	1	296
21864	0	0
21864	1	7
21865	0	0
21865	1	7
21866	0	31
21866	1	302
21867	0	82
21867	1	671
21868	0	42
21868	1	243
21869	0	30
21869	1	251
21870	0	43
21870	1	541
21871	0	45
21871	1	376
21872	0	76
21872	1	439
21873	0	37
21873	1	337
21874	0	13
21874	1	334
21875	0	16
21875	1	259
21876	0	0
21876	1	0
21877	0	44
21877	1	447
21878	0	12
21878	1	198
21879	0	25
21879	1	346
21880	0	37
21880	1	204
21881	0	59
21881	1	877
21882	0	36
21882	1	271
21883	0	21
21883	1	195
21884	0	49
21884	1	265
21885	0	22
21885	1	264
21886	0	31
21886	1	414
21887	0	27
21887	1	278
21888	0	42
21888	1	423
21889	0	103
21889	1	365
21890	0	20
21890	1	218
21891	0	63
21891	1	1117
21892	0	57
21892	1	652
21893	0	16
21893	1	206
21894	0	29
21894	1	372
21895	0	32
21895	1	179
21896	0	19
21896	1	123
21897	0	34
21897	1	429
21898	0	16
21898	1	170
21899	0	39
21899	1	259
21900	0	20
21900	1	236
21901	0	17
21901	1	278
21902	0	28
21902	1	260
21903	0	39
21903	1	525
21904	0	49
21904	1	373
21905	0	36
21905	1	485
21906	0	44
21906	1	509
21907	0	44
21907	1	313
21908	0	35
21908	1	425
21909	0	47
21909	1	344
21910	0	50
21910	1	250
21911	0	46
21911	1	468
21912	0	30
21912	1	319
21913	0	39
21913	1	360
21914	0	39
21914	1	387
21915	0	44
21915	1	300
21916	0	51
21916	1	315
21917	0	63
21917	1	387
21918	0	22
21918	1	364
21919	0	30
21919	1	244
21920	0	29
21920	1	334
21921	0	34
21921	1	570
21922	0	19
21922	1	407
21923	0	37
21923	1	398
21924	0	29
21924	1	207
21925	0	72
21925	1	485
21926	0	36
21926	1	509
21927	0	84
21927	1	547
21928	0	59
21928	1	716
21929	0	74
21929	1	463
21930	0	34
21930	1	406
21931	0	42
21931	1	381
21932	0	37
21932	1	487
21933	0	34
21933	1	346
21934	0	96
21934	1	405
21935	0	68
21935	1	385
21936	0	47
21936	1	380
21937	0	50
21937	1	426
21938	0	10
21938	1	364
21939	0	0
21939	1	4
21940	0	34
21940	1	454
21941	0	67
21941	1	790
21942	0	44
21942	1	637
21943	0	115
21943	1	565
21944	0	67
21944	1	528
21945	0	44
21945	1	199
21946	0	21
21946	1	296
21947	0	59
21947	1	525
21948	0	89
21948	1	330
21949	0	19
21949	1	193
21950	0	26
21950	1	355
21951	0	63
21951	1	465
21952	0	58
21952	1	534
21953	0	0
21953	1	0
21954	0	9
21954	1	138
21955	0	61
21955	1	944
21956	0	57
21956	1	508
21957	0	47
21957	1	500
21958	0	50
21958	1	616
21959	0	86
21959	1	596
21960	0	119
21960	1	427
21961	0	40
21961	1	193
21962	0	73
21962	1	356
21963	0	66
21963	1	489
21964	0	60
21964	1	473
21965	0	31
21965	1	198
21966	0	111
21966	1	430
21967	0	47
21967	1	493
21968	0	22
21968	1	294
21969	0	18
21969	1	180
21970	0	43
21970	1	480
21971	0	38
21971	1	314
21972	0	49
21972	1	490
21973	0	31
21973	1	312
21974	0	36
21974	1	238
21975	0	58
21975	1	602
21976	0	55
21976	1	403
21977	0	63
21977	1	278
21978	0	54
21978	1	331
21979	0	50
21979	1	167
21980	0	65
21980	1	177
21981	0	89
21981	1	685
21982	0	40
21982	1	477
21983	0	37
21983	1	469
21984	0	57
21984	1	389
21985	0	0
21985	1	0
21986	0	30
21986	1	301
21987	0	39
21987	1	480
21988	0	14
21988	1	216
21989	0	9
21989	1	302
21990	0	31
21990	1	100
21991	0	108
21991	1	446
21992	0	72
21992	1	699
21993	0	34
21993	1	338
21994	0	14
21994	1	352
21995	0	36
21995	1	216
21996	0	16
21996	1	245
21997	0	39
21997	1	203
21998	0	60
21998	1	202
21999	0	42
21999	1	183
22000	0	46
22000	1	328
22001	0	30
22001	1	334
22002	0	11
22002	1	200
22003	0	21
22003	1	222
22004	0	25
22004	1	300
22005	0	50
22005	1	373
22006	0	21
22006	1	125
22007	0	52
22007	1	563
22008	0	30
22008	1	539
22009	0	18
22009	1	194
22010	0	20
22010	1	198
22011	0	33
22011	1	294
22012	0	21
22012	1	164
22013	0	53
22013	1	290
22014	0	26
22014	1	288
22015	0	0
22015	1	0
22016	0	50
22016	1	339
22017	0	76
22017	1	411
22018	0	48
22018	1	276
22019	0	55
22019	1	522
22020	0	71
22020	1	379
22021	0	99
22021	1	762
22022	0	65
22022	1	426
22023	0	44
22023	1	278
22024	0	39
22024	1	339
22025	0	50
22025	1	504
22026	0	23
22026	1	391
22027	0	36
22027	1	298
22028	0	14
22028	1	281
22029	0	22
22029	1	229
22030	0	49
22030	1	244
22031	0	57
22031	1	527
22032	0	71
22032	1	316
22033	0	57
22033	1	273
22034	0	49
22034	1	298
22035	0	31
22035	1	256
22036	0	79
22036	1	318
22037	0	0
22037	1	0
22038	0	15
22038	1	233
22039	0	89
22039	1	450
22040	0	42
22040	1	295
22041	0	44
22041	1	277
22042	0	82
22042	1	588
22043	0	21
22043	1	263
22044	0	37
22044	1	205
22045	0	42
22045	1	228
22046	0	29
22046	1	182
22047	0	34
22047	1	261
22048	0	51
22048	1	440
22049	0	50
22049	1	289
22050	0	35
22050	1	252
22051	0	60
22051	1	47
22052	0	27
22052	1	352
22053	0	24
22053	1	123
22054	0	51
22054	1	287
22055	0	57
22055	1	233
22056	0	18
22056	1	199
22057	0	44
22057	1	413
22058	0	47
22058	1	317
22059	0	38
22059	1	318
22060	0	21
22060	1	204
22061	0	64
22061	1	340
22062	0	41
22062	1	308
22063	0	57
22063	1	328
22064	0	34
22064	1	147
22065	0	30
22065	1	355
22066	0	39
22066	1	192
22067	0	29
22067	1	408
22068	0	38
22068	1	513
22069	0	88
22069	1	813
22070	0	51
22070	1	749
22071	0	49
22071	1	699
22072	0	45
22072	1	544
22073	0	33
22073	1	305
22074	0	13
22074	1	241
22075	0	38
22075	1	463
22076	0	12
22076	1	216
22077	0	25
22077	1	277
22078	0	7
22078	1	133
22079	0	18
22079	1	314
22080	0	28
22080	1	257
22081	0	37
22081	1	289
22082	0	0
22082	1	0
22083	0	65
22083	1	484
22084	0	32
22084	1	320
22085	0	27
22085	1	227
22086	0	35
22086	1	280
22087	0	54
22087	1	318
22088	0	51
22088	1	284
22089	0	53
22089	1	361
22090	0	23
22090	1	173
22091	0	79
22091	1	418
22092	0	28
22092	1	166
22093	0	52
22093	1	440
22094	0	43
22094	1	312
22095	0	68
22095	1	364
22096	0	48
22096	1	468
22097	0	58
22097	1	397
22098	0	26
22098	1	434
22099	0	43
22099	1	264
22100	0	27
22100	1	206
22101	0	59
22101	1	469
22102	0	71
22102	1	553
22103	0	44
22103	1	239
22104	0	32
22104	1	380
22105	0	45
22105	1	414
22106	0	11
22106	1	194
22107	0	28
22107	1	179
22108	0	23
22108	1	116
22109	0	44
22109	1	469
22110	0	41
22110	1	348
22111	0	30
22111	1	299
22112	0	26
22112	1	467
22113	0	52
22113	1	432
22114	0	28
22114	1	195
22115	0	57
22115	1	457
22116	0	79
22116	1	895
22117	0	55
22117	1	289
22118	0	20
22118	1	238
22119	0	30
22119	1	325
22120	0	35
22120	1	443
22121	0	32
22121	1	269
22122	0	39
22122	1	403
22123	0	25
22123	1	248
22124	0	46
22124	1	261
22125	0	48
22125	1	347
22126	0	36
22126	1	395
22127	0	94
22127	1	612
22128	0	21
22128	1	305
22129	0	48
22129	1	620
22130	0	18
22130	1	166
22131	0	13
22131	1	169
22132	0	14
22132	1	253
22133	0	45
22133	1	332
22134	0	40
22134	1	284
22135	0	48
22135	1	513
22136	0	42
22136	1	336
22137	0	41
22137	1	432
22138	0	36
22138	1	357
22139	0	57
22139	1	330
22140	0	11
22140	1	407
22141	0	33
22141	1	362
22142	0	22
22142	1	302
22143	0	47
22143	1	484
22144	0	84
22144	1	459
22145	0	36
22145	1	439
22146	0	22
22146	1	344
22147	0	46
22147	1	570
22148	0	77
22148	1	508
22149	0	50
22149	1	735
22150	0	74
22150	1	516
22151	0	46
22151	1	298
22152	0	14
22152	1	288
22153	0	31
22153	1	333
22154	0	46
22154	1	306
22155	0	17
22155	1	237
22156	0	38
22156	1	286
22157	0	25
22157	1	231
22158	0	23
22158	1	156
22159	0	40
22159	1	590
22160	0	73
22160	1	504
22161	0	63
22161	1	444
22162	0	48
22162	1	335
22163	0	57
22163	1	312
22164	0	33
22164	1	500
22165	0	37
22165	1	285
22166	0	28
22166	1	287
22167	0	56
22167	1	365
22168	0	65
22168	1	136
22169	0	89
22169	1	640
22170	0	43
22170	1	412
22171	0	68
22171	1	306
22172	0	29
22172	1	336
22173	0	59
22173	1	404
22174	0	0
22174	1	0
22175	0	48
22175	1	431
22176	0	77
22176	1	441
22177	0	19
22177	1	267
22178	0	45
22178	1	285
22179	0	27
22179	1	179
22180	0	59
22180	1	578
22181	0	27
22181	1	230
22182	0	59
22182	1	327
22183	0	46
22183	1	281
22184	0	49
22184	1	221
22185	0	51
22185	1	469
22186	0	105
22186	1	397
22187	0	77
22187	1	280
22188	0	63
22188	1	416
22189	0	86
22189	1	595
22190	0	36
22190	1	205
22191	0	36
22191	1	421
22192	0	32
22192	1	274
22193	0	49
22193	1	231
22194	0	26
22194	1	237
22195	0	4
22195	1	12
22196	0	39
22196	1	442
22197	0	35
22197	1	396
22198	0	39
22198	1	395
22199	0	16
22199	1	180
22200	0	62
22200	1	446
22201	0	40
22201	1	205
22202	0	43
22202	1	322
22203	0	54
22203	1	263
22204	0	55
22204	1	432
22205	0	0
22205	1	0
22206	0	78
22206	1	643
22207	0	39
22207	1	298
22208	0	40
22208	1	351
22209	0	55
22209	1	515
22210	0	69
22210	1	441
22211	0	47
22211	1	576
22212	0	68
22212	1	426
22213	0	50
22213	1	541
22214	0	57
22214	1	421
22215	0	34
22215	1	328
22216	0	39
22216	1	483
22217	0	42
22217	1	547
22218	0	12
22218	1	299
22219	0	40
22219	1	381
22220	0	41
22220	1	412
22221	0	73
22221	1	312
22222	0	32
22222	1	429
22223	0	54
22223	1	509
22224	0	40
22224	1	379
22225	0	57
22225	1	468
22226	0	51
22226	1	465
22227	0	20
22227	1	392
22228	0	78
22228	1	596
22229	0	77
22229	1	528
22230	0	56
22230	1	414
22231	0	83
22231	1	480
22232	0	75
22232	1	483
22233	0	117
22233	1	846
22234	0	85
22234	1	736
22235	0	51
22235	1	384
22236	0	66
22236	1	474
22237	0	34
22237	1	239
22238	0	32
22238	1	329
22239	0	10
22239	1	140
22240	0	69
22240	1	422
22241	0	22
22241	1	440
22242	0	10
22242	1	136
22243	0	29
22243	1	233
22244	0	56
22244	1	799
22245	0	38
22245	1	556
22246	0	31
22246	1	299
22247	0	34
22247	1	303
22248	0	78
22248	1	537
22249	0	29
22249	1	212
22250	0	50
22250	1	388
22251	0	16
22251	1	202
22252	0	47
22252	1	244
22253	0	18
22253	1	187
22254	0	27
22254	1	148
22255	0	44
22255	1	544
22256	0	27
22256	1	251
22257	0	30
22257	1	337
22258	0	43
22258	1	327
22259	0	28
22259	1	265
22260	0	49
22260	1	535
22261	0	13
22261	1	175
22262	0	33
22262	1	453
22263	0	46
22263	1	311
22264	0	37
22264	1	199
22265	0	51
22265	1	538
22266	0	130
22266	1	459
22267	0	52
22267	1	12
22268	0	67
22268	1	737
22269	0	67
22269	1	467
22270	0	65
22270	1	417
22271	0	14
22271	1	387
22272	0	23
22272	1	326
22273	0	30
22273	1	237
22274	0	9
22274	1	280
22275	0	54
22275	1	401
22276	0	18
22276	1	348
22277	0	29
22277	1	193
22278	0	62
22278	1	320
22279	0	24
22279	1	277
22280	0	47
22280	1	393
22281	0	48
22281	1	257
22282	0	26
22282	1	269
22283	0	22
22283	1	485
22284	0	20
22284	1	268
22285	0	0
22285	1	0
22286	0	12
22286	1	218
22287	0	7
22287	1	133
22288	0	10
22288	1	236
22289	0	20
22289	1	182
22290	0	26
22290	1	208
22291	0	56
22291	1	418
22292	0	54
22292	1	303
22293	0	108
22293	1	418
22294	0	40
22294	1	395
22295	0	28
22295	1	320
22296	0	48
22296	1	359
22297	0	55
22297	1	346
22298	0	48
22298	1	390
22299	0	0
22299	1	6
22300	0	65
22300	1	656
22301	0	69
22301	1	413
22302	0	32
22302	1	468
22303	0	45
22303	1	637
22304	0	51
22304	1	367
22305	0	30
22305	1	364
22306	0	34
22306	1	359
22307	0	49
22307	1	343
22308	0	98
22308	1	893
22309	0	57
22309	1	337
22310	0	37
22310	1	423
22311	0	41
22311	1	488
22312	0	33
22312	1	312
22313	0	75
22313	1	443
22314	0	52
22314	1	530
22315	0	61
22315	1	505
22316	0	40
22316	1	353
22317	0	41
22317	1	424
22318	0	46
22318	1	328
22319	0	41
22319	1	366
22320	0	63
22320	1	529
22321	0	77
22321	1	324
22322	0	77
22322	1	473
22323	0	104
22323	1	493
22324	0	53
22324	1	323
22325	0	50
22325	1	332
22326	0	35
22326	1	237
22327	0	4
22327	1	12
22328	0	35
22328	1	471
22329	0	110
22329	1	939
22330	0	34
22330	1	158
22331	0	8
22331	1	336
22332	0	4
22332	1	9
22333	0	105
22333	1	350
22334	0	60
22334	1	285
22335	0	67
22335	1	303
22336	0	210
22336	1	385
22337	0	91
22337	1	572
22338	0	47
22338	1	294
22339	0	98
22339	1	334
22340	0	57
22340	1	391
22341	0	112
22341	1	449
22342	0	118
22342	1	424
22343	0	61
22343	1	349
22344	0	94
22344	1	329
22345	0	58
22345	1	244
22346	0	80
22346	1	275
22347	0	61
22347	1	382
22348	0	64
22348	1	342
22349	0	33
22349	1	227
22350	0	67
22350	1	296
22351	0	58
22351	1	418
22352	0	103
22352	1	429
22353	0	0
22353	1	5
22354	0	81
22354	1	407
22355	0	61
22355	1	334
22356	0	57
22356	1	445
22357	0	32
22357	1	247
22358	0	27
22358	1	416
22359	0	56
22359	1	217
22360	0	52
22360	1	232
22361	0	62
22361	1	399
22362	0	95
22362	1	519
22363	0	0
22363	1	3
22364	0	26
22364	1	23
22365	0	42
22365	1	274
22366	0	7
22366	1	411
22367	0	0
22367	1	0
22368	0	32
22368	1	522
22369	0	19
22369	1	300
22370	0	9
22370	1	24
22371	0	21
22371	1	348
22372	0	55
22372	1	452
22373	0	18
22373	1	324
22374	0	17
22374	1	245
22375	0	13
22375	1	174
22376	0	13
22376	1	269
22377	0	17
22377	1	198
22378	0	73
22378	1	634
22379	0	55
22379	1	458
22380	0	68
22380	1	256
22381	0	32
22381	1	307
22382	0	28
22382	1	237
22383	0	31
22383	1	483
22384	0	33
22384	1	362
22385	0	13
22385	1	35
22386	0	74
22386	1	390
22387	0	39
22387	1	295
22388	0	43
22388	1	238
22389	0	34
22389	1	255
22390	0	31
22390	1	204
22391	0	53
22391	1	262
22392	0	13
22392	1	127
22393	0	60
22393	1	612
22394	0	24
22394	1	332
22395	0	61
22395	1	304
22396	0	10
22396	1	206
22397	0	47
22397	1	296
22398	0	36
22398	1	232
22399	0	42
22399	1	617
22400	0	107
22400	1	411
22401	0	12
22401	1	253
22402	0	0
22402	1	5
22403	0	38
