SA1_internal_2021	medianRent
50940	20800
50941	14404
50942	25480
50943	20280
50944	18720
50945	18980
50946	14560
50947	21060
50948	14040
50949	11960
50950	17680
50951	18356
50952	15080
50953	16380
50954	16900
50955	17524
50956	14040
50957	19760
50958	
50959	18200
50960	14560
50961	17680
50962	18720
50963	21164
50964	17836
50965	15652
50966	17940
50967	18616
50968	18200
50969	19240
50970	19656
50971	18200
50972	13520
50973	15600
50974	20176
50975	20800
50976	17680
50977	14560
50978	15340
50979	14560
50980	15600
50981	18460
50982	16120
50983	20800
50984	9724
50985	18200
50986	18720
50987	23400
50988	15340
50989	21996
50990	14976
50991	
50992	15600
50993	16640
50994	23400
50995	21320
50996	21476
50997	22256
50998	14352
50999	15860
51000	14560
51001	13520
51002	10400
51003	13780
51004	15080
51005	12012
51006	17420
51007	13000
51008	18460
51009	13260
51010	13000
51011	12740
51012	15340
51013	22360
51014	13104
51015	14820
51016	12480
51017	16796
51018	10400
51019	14040
51020	13520
51021	10816
51022	13676
51023	12480
51024	7800
51025	12740
51026	13780
51027	17420
51028	13156
51029	17940
51030	16120
51031	17160
51032	16380
51033	12480
51034	15600
51035	13000
51036	13000
51037	15496
51038	11076
51039	15080
51040	13000
51041	19240
51042	18720
51043	14300
51044	18200
51045	19240
51046	15340
51047	17420
51048	16640
51049	15600
51050	14768
51051	13000
51052	13520
51053	19500
51054	25896
51055	27040
51056	15756
51057	21840
51058	15600
51059	15080
51060	17420
51061	15288
51062	18876
51063	13000
51064	11700
51065	14560
51066	14300
51067	10400
51068	13260
51069	16120
51070	13780
51071	10920
51072	13780
51073	11544
51074	15340
51075	16640
51076	10920
51077	17420
51078	13520
51079	15496
51080	17056
51081	14716
51082	17160
51083	14508
51084	9516
51085	13000
51086	16640
51087	19136
51088	14040
51089	15600
51090	17680
51091	16640
51092	14820
51093	15080
51094	14456
51095	14820
51096	14820
51097	17940
51098	22776
51099	10712
51100	12896
51101	14560
51102	13780
51103	12220
51104	13000
51105	14820
51106	14560
51107	15600
51108	14300
51109	12376
51110	11960
51111	14560
51112	13000
51113	10712
51114	5720
51115	9776
51116	15340
51117	10556
51118	13000
51119	12064
51120	11128
51121	11440
51122	11440
51123	13520
51124	11700
51125	10140
51126	8996
51127	10400
51128	10400
51129	9620
51130	10400
51131	10400
51132	9880
51133	6240
51134	6760
51135	10400
51136	10556
51137	
51138	9880
51139	7800
51140	10296
51141	8736
51142	11960
51143	11960
51144	9360
51145	10920
51146	11960
51147	12168
51148	11700
51149	9880
51150	10400
51151	10400
51152	11440
51153	11440
51154	12376
51155	7800
51156	9360
51157	7800
51158	7540
51159	8840
51160	6916
51161	12220
51162	12220
51163	9360
51164	10920
51165	13000
51166	10400
51167	5200
51168	6760
51169	9256
51170	7020
51171	7800
51172	11960
51173	11440
51174	11440
51175	9880
51176	10920
51177	8320
51178	10400
51179	7800
51180	5200
51181	7800
51182	7800
51183	7800
51184	8320
51185	8320
51186	7800
51187	10400
51188	6500
51189	8840
51190	9880
51191	10400
51192	5512
51193	7800
51194	9568
51195	9672
51196	8320
51197	8840
51198	8476
51199	7540
51200	9880
51201	
51202	8996
51203	10036
51204	10140
51205	
51206	12220
51207	13000
51208	11440
51209	11232
51210	8944
51211	10920
51212	12012
51213	13260
51214	8840
51215	11440
51216	10140
51217	
51218	10400
51219	13000
51220	12220
51221	11440
51222	10244
51223	10296
51224	10400
51225	13000
51226	8840
51227	10400
51228	8476
51229	6916
51230	11440
51231	12740
51232	8528
51233	7800
51234	11180
51235	10088
51236	10400
51237	7904
51238	18200
51239	
51240	10920
51241	10660
51242	7540
51243	13000
51244	10400
51245	10452
51246	8476
51247	9100
51248	10400
51249	19500
51250	10920
51251	13000
51252	12740
51253	15340
51254	
51255	10400
51256	11960
51257	13260
51258	13000
51259	12532
51260	14040
51261	13000
51262	11700
51263	13000
51264	11700
51265	13260
51266	13260
51267	10400
51268	12480
51269	11960
51270	9360
51271	14040
51272	15600
51273	14040
51274	13000
51275	13000
51276	13000
51277	10400
51278	12220
51279	8736
51280	14976
51281	13000
51282	17160
51283	8840
51284	10400
51285	12480
51286	11440
51287	5720
51288	15600
51289	14040
51290	
51291	13520
51292	13000
51293	15600
51294	11700
51295	5720
51296	9620
51297	11960
51298	10400
51299	10920
51300	12480
51301	12740
51302	10400
51303	11700
51304	10140
51305	7800
51306	10660
51307	10400
51308	11440
51309	12220
51310	14404
51311	5460
51312	11700
51313	13000
51314	10400
51315	13000
51316	12480
51317	7176
51318	9360
51319	10920
51320	10400
51321	11700
51322	9360
51323	13000
51324	6240
51325	13000
51326	11076
51327	11700
51328	9100
51329	10400
51330	6240
51331	10400
51332	21060
51333	7800
51334	12480
51335	11700
51336	11596
51337	11804
51338	10400
51339	
51340	14300
51341	8372
51342	9568
51343	7800
51344	9360
51345	6916
51346	13260
51347	16640
51348	10088
51349	6500
51350	14716
51351	10920
51352	10400
51353	
51354	5200
51355	10400
51356	15496
51357	10400
51358	11700
51359	10920
51360	6760
51361	14300
51362	10140
51363	7800
51364	10400
51365	3640
51366	11440
51367	10400
51368	5200
51369	8840
51370	8736
51371	7540
51372	6396
51373	4992
51374	8580
51375	5200
51376	8476
51377	5200
51378	5200
51379	6500
51380	5200
51381	10400
51382	14560
51383	13520
51384	15600
51385	13000
51386	13260
51387	12740
51388	16536
51389	13000
51390	13000
51391	13000
51392	18720
51393	18200
51394	11076
51395	13000
51396	10400
51397	13260
51398	10400
51399	14456
51400	12220
51401	14040
51402	11440
51403	13000
51404	14820
51405	8268
51406	14560
51407	13000
51408	13000
51409	9932
51410	10400
51411	11180
51412	10400
51413	18200
51414	13780
51415	10400
51416	22100
51417	14300
51418	16640
51419	10400
51420	10920
51421	12480
51422	14716
51423	11180
51424	12480
51425	11440
51426	13520
51427	12220
51428	6864
51429	17680
51430	9360
51431	4576
51432	3900
51433	4680
51434	
51435	2600
51436	
51437	8060
51438	14040
51439	15600
51440	7280
51441	11180
51442	10400
51443	8632
51444	8736
51445	13000
51446	
51447	9152
51448	8320
51449	6396
51450	7384
51451	11960
51452	
51453	8372
51454	14768
51455	9360
51456	7800
51457	13000
51458	8840
51459	9100
51460	8320
51461	7800
51462	7800
51463	7800
51464	12220
51465	9360
51466	10400
51467	13000
51468	7436
51469	8424
51470	8060
51471	8580
51472	9672
51473	9516
51474	11232
51475	8840
51476	8060
51477	9724
51478	17680
51479	13000
51480	13780
51481	11128
51482	17680
51483	9880
51484	
51485	3588
51486	11440
51487	7176
51488	8528
51489	9880
51490	9360
51491	8580
51492	12480
51493	8112
51494	7800
51495	9048
51496	15080
51497	8996
51498	
51499	5200
51500	
51501	3276
51502	
51503	
51504	2340
51505	3120
51506	
51507	
51508	
51509	4316
51510	4160
51511	4680
51512	4680
51513	4056
51514	4004
51515	
51516	8580
51517	4680
51518	7800
51519	7800
51520	9880
51521	13000
51522	8580
51523	10400
51524	12740
51525	10400
51526	9360
51527	13000
51528	11440
51529	7852
51530	5200
51531	6760
51532	624
51533	7800
51534	3796
51535	5200
51536	4420
51537	4368
51538	4160
51539	5356
51540	4160
51541	3900
51542	10608
51543	9412
51544	11960
51545	15600
51546	13780
51547	17680
51548	8320
51549	12480
51550	14612
51551	18200
51552	9308
51553	13000
51554	10920
51555	9880
51556	13000
51557	11492
51558	14976
51559	11856
51560	9360
51561	11180
51562	9308
51563	10400
51564	9360
51565	10400
51566	9360
51567	9100
51568	11440
51569	10400
51570	5980
51571	8840
51572	11440
51573	10400
51574	11700
51575	10400
51576	
51577	13000
51578	17160
51579	16380
51580	16120
51581	15080
51582	16640
51583	16380
51584	
51585	
51586	10296
51587	11700
51588	9672
51589	12480
51590	14716
51591	14976
51592	13000
51593	15080
51594	14092
51595	18200
51596	14040
51597	14040
51598	14560
51599	9100
51600	12740
51601	13000
51602	14820
51603	14820
51604	13780
51605	14560
51606	14560
51607	14456
51608	14560
51609	13520
51610	14300
51611	13520
51612	14300
51613	13000
51614	13000
51615	15340
51616	
51617	15340
51618	17680
51619	14560
51620	17056
51621	11700
51622	13260
51623	10816
51624	11180
51625	8996
51626	13520
51627	11856
51628	10400
51629	9100
51630	9360
51631	13780
51632	12740
51633	10400
51634	10920
51635	11440
51636	10400
51637	11700
51638	15600
51639	14976
51640	12376
51641	14040
51642	15860
51643	12220
51644	15600
51645	16380
51646	20280
51647	16120
51648	17160
51649	21060
51650	15496
51651	19240
51652	18720
51653	17680
51654	13000
51655	13156
51656	7800
51657	10400
51658	13000
51659	9100
51660	14040
51661	17420
51662	17160
51663	10920
51664	13000
51665	13520
51666	14560
51667	13728
51668	10400
51669	18200
51670	16640
51671	20280
51672	17420
51673	13520
51674	15340
51675	11440
51676	13780
51677	14820
51678	15080
51679	15340
51680	14196
51681	14560
51682	15600
51683	16380
51684	15080
51685	16796
51686	12480
51687	16900
51688	15080
51689	14716
51690	15080
51691	13000
51692	17316
51693	15600
51694	15340
51695	17576
51696	18200
51697	13780
51698	13936
51699	16640
51700	8528
51701	10400
51702	13000
51703	13000
51704	13520
51705	15600
51706	14300
51707	16640
51708	15080
51709	16900
51710	11960
51711	14560
51712	13000
51713	9880
51714	16380
51715	13676
51716	10920
51717	9100
51718	11856
51719	12012
51720	9256
51721	7800
51722	8840
51723	17056
51724	10920
51725	10400
51726	10140
51727	9100
51728	6500
51729	10400
51730	5200
51731	11700
51732	14820
51733	7800
51734	13000
51735	9360
51736	7800
51737	10920
51738	11960
51739	10036
51740	9620
51741	7800
51742	11232
51743	18200
51744	13520
51745	13156
51746	12896
51747	13000
51748	9620
51749	8320
51750	11440
51751	9880
51752	9516
51753	10400
51754	7280
51755	8736
51756	8320
51757	10400
51758	10400
51759	15600
51760	10400
51761	10400
51762	10400
51763	9776
51764	11440
51765	11284
51766	12480
51767	11180
51768	
51769	
51770	10296
51771	14040
51772	14040
51773	11700
51774	11544
51775	10400
51776	12636
51777	12116
51778	13000
51779	11752
51780	12480
51781	13000
51782	10036
51783	4524
51784	7176
51785	6240
51786	7800
51787	9516
51788	9100
51789	8320
51790	9672
51791	11440
51792	11440
51793	10400
51794	5200
51795	7800
51796	7228
51797	7800
51798	11180
51799	7800
51800	6708
51801	5200
51802	9100
51803	9360
51804	7540
51805	9568
51806	6500
51807	10400
51808	12480
51809	12740
51810	11440
51811	11960
51812	10920
51813	11180
51814	9620
51815	9360
51816	11440
51817	11440
51818	10400
51819	8320
51820	7540
51821	11076
51822	12740
51823	7800
51824	10400
51825	7800
51826	7280
51827	8736
51828	8268
51829	15704
51830	16380
51831	20280
51832	11596
51833	16640
51834	11284
51835	17680
51836	11960
51837	14352
51838	16120
51839	13000
51840	10400
51841	13208
51842	13000
51843	14820
51844	14196
51845	11388
51846	10400
51847	11960
51848	17160
51849	9880
51850	9256
51851	12480
51852	13520
51853	11076
51854	14300
51855	11960
51856	11700
51857	9880
51858	10400
51859	14040
51860	19760
51861	9360
51862	15340
51863	12012
51864	11180
51865	9360
51866	10400
51867	9620
51868	12480
51869	10400
51870	13312
51871	8320
51872	16900
51873	10920
51874	15600
51875	11440
51876	10140
51877	8580
51878	11960
51879	13000
51880	17680
51881	10920
51882	13000
51883	10140
51884	15600
51885	10764
51886	17160
51887	13000
51888	13000
51889	17160
51890	11180
51891	13000
51892	10920
51893	13780
51894	13000
51895	9620
51896	12480
51897	3120
51898	
51899	10920
51900	12636
51901	10400
51902	11960
51903	10400
51904	8320
51905	10400
51906	9620
51907	10400
51908	12376
51909	5720
51910	14040
51911	10400
51912	10920
51913	9360
51914	
51915	10140
51916	10400
51917	13000
51918	13520
51919	11440
51920	11076
51921	10400
51922	11336
51923	11960
51924	9360
51925	12896
51926	11180
51927	14040
51928	10296
51929	10920
51930	10400
51931	8736
51932	8684
51933	8060
51934	5720
51935	8424
51936	9100
51937	4160
51938	7800
51939	5200
51940	7800
51941	
51942	7800
51943	13000
51944	9360
51945	11700
51946	12480
51947	10400
51948	11960
51949	11856
51950	10920
51951	12480
51952	12636
51953	13520
51954	12740
51955	12636
51956	10920
51957	2600
51958	5200
51959	7800
51960	10400
51961	11336
51962	13936
51963	16640
51964	12220
51965	8840
51966	12636
51967	10140
51968	12740
51969	10920
51970	11440
51971	11440
51972	11440
51973	13000
51974	10400
51975	5980
51976	13000
51977	14976
51978	8060
51979	14820
51980	2392
51981	7540
51982	
51983	2860
51984	5200
51985	13000
51986	11076
51987	13936
51988	12480
51989	11700
51990	13000
51991	13156
51992	12740
51993	11700
51994	11700
51995	13520
51996	12116
51997	13000
51998	13416
51999	9360
52000	11544
52001	13416
52002	14560
52003	12480
52004	13520
52005	13520
52006	13000
52007	12740
52008	15340
52009	13000
52010	
52011	13260
52012	12220
52013	11960
52014	12480
52015	12740
52016	10400
52017	10192
52018	11180
52019	12480
52020	13000
52021	
52022	14040
52023	13312
52024	9256
52025	11804
52026	11440
52027	12792
52028	11440
52029	8840
52030	9724
52031	10660
52032	12376
52033	12896
52034	7800
52035	7800
52036	10920
52037	9880
52038	8840
52039	15340
52040	14560
52041	10556
52042	10140
52043	12220
52044	10140
52045	11180
52046	8996
52047	17160
52048	12012
52049	11700
52050	9776
52051	10920
52052	
52053	16120
52054	9620
52055	10920
52056	14560
52057	10400
52058	11700
52059	9880
52060	11700
52061	
52062	10400
52063	9360
52064	11440
52065	11180
52066	10400
52067	8684
52068	17056
52069	11960
52070	7800
52071	8320
52072	11856
52073	13000
52074	11440
52075	10920
52076	5200
52077	7800
52078	7800
52079	9880
52080	7800
52081	11856
52082	10400
52083	7800
52084	5980
52085	7800
52086	7540
52087	9880
52088	10400
52089	10400
52090	9620
52091	8060
52092	11700
52093	13936
52094	9360
52095	9464
52096	13000
52097	10920
52098	9360
52099	10400
52100	9620
52101	7904
52102	13520
52103	7540
52104	15600
52105	10036
52106	8840
52107	
52108	
52109	
52110	
52111	15600
52112	22880
52113	13520
52114	14560
52115	16900
52116	6500
52117	13520
52118	
52119	13000
52120	13000
52121	15600
52122	16640
52123	13000
52124	19760
52125	16640
52126	
52127	21840
52128	24180
52129	13000
52130	10400
52131	11232
52132	15600
52133	32240
52134	20800
52135	21320
52136	24440
52137	20956
52138	21320
52139	17420
52140	13000
52141	30160
52142	21996
52143	19292
52144	23920
52145	28860
52146	18200
52147	23140
52148	20800
52149	23400
52150	24960
52151	25480
52152	11440
52153	23400
52154	26156
52155	20280
52156	23816
52157	21840
52158	18720
52159	16900
52160	18200
52161	22100
52162	16640
52163	20800
52164	20800
52165	19240
52166	18200
52167	15600
52168	21996
52169	18200
52170	20280
52171	21320
52172	22360
52173	18200
52174	21320
52175	14560
52176	19500
52177	20800
52178	
52179	18200
52180	20800
52181	14976
52182	17680
52183	17160
52184	23400
52185	15080
52186	14300
52187	15600
52188	13000
52189	22100
52190	10660
52191	20800
52192	26000
52193	20800
52194	20800
52195	19240
52196	19240
52197	22880
52198	26000
52199	26000
52200	17160
52201	18200
52202	21580
52203	21840
52204	29380
52205	18460
52206	18200
52207	17160
52208	15600
52209	10400
52210	33800
52211	26000
52212	20800
52213	20800
52214	18096
52215	15600
52216	11960
52217	19760
52218	16640
52219	18200
52220	15860
52221	21840
52222	19760
52223	23400
52224	15600
52225	22360
52226	20800
52227	22360
52228	17680
52229	17680
52230	21320
52231	17160
52232	10400
52233	16900
52234	22360
52235	26000
52236	19760
52237	14300
52238	18200
52239	21840
52240	17420
52241	23400
52242	17160
52243	23400
52244	14820
52245	20800
52246	15600
52247	18200
52248	20800
52249	20800
52250	18460
52251	18200
52252	22360
52253	21840
52254	10920
52255	19240
52256	23400
52257	18200
52258	17680
52259	18980
52260	10816
52261	19656
52262	16536
52263	
52264	12740
52265	
52266	16432
52267	20176
52268	20280
52269	16640
52270	14976
52271	15600
52272	19656
52273	
52274	18720
52275	15236
52276	16640
52277	18200
52278	17940
52279	16380
52280	15600
52281	17160
52282	16640
52283	16640
52284	16380
52285	16640
52286	17004
52287	20800
52288	25636
52289	21320
52290	19760
52291	18200
52292	20280
52293	23400
52294	24180
52295	22360
52296	23504
52297	24700
52298	19500
52299	19760
52300	20436
52301	18980
52302	20800
52303	
52304	18720
52305	15184
52306	22360
52307	18720
52308	16640
52309	18200
52310	13000
52311	18200
52312	17680
52313	13260
52314	17680
52315	16640
52316	18200
52317	16900
52318	17420
52319	19760
52320	20280
52321	18200
52322	18200
52323	14768
52324	14560
52325	22360
52326	19760
52327	17680
52328	
52329	15080
52330	14040
52331	14560
52332	10400
52333	15600
52334	14560
52335	13000
52336	12480
52337	13780
52338	
52339	21320
52340	13000
52341	12480
52342	14196
52343	11700
52344	14560
52345	13000
52346	12116
52347	11440
52348	13000
52349	
52350	14040
52351	14040
52352	13780
52353	9620
52354	
52355	10400
52356	14976
52357	13260
52358	15600
52359	
52360	12220
52361	16120
52362	13260
52363	15080
52364	10400
52365	11440
52366	13000
52367	13000
52368	
52369	13000
52370	15600
52371	15600
52372	13520
52373	16120
52374	10660
52375	14040
52376	13520
52377	34788
52378	17576
52379	16640
52380	16276
52381	15600
52382	17940
52383	19136
52384	17160
52385	17160
52386	21060
52387	24180
52388	
52389	16692
52390	20800
52391	19240
52392	13520
52393	19240
52394	16640
52395	16120
52396	16796
52397	17160
52398	
52399	20800
52400	19656
52401	5356
52402	18720
52403	21840
52404	21840
52405	21840
52406	18200
52407	10608
52408	13000
52409	15600
52410	15600
52411	13000
52412	15600
52413	13000
52414	14560
52415	14560
52416	13000
52417	18200
52418	13000
52419	14560
52420	13000
52421	19500
52422	15600
52423	13000
52424	16640
52425	15600
52426	17160
52427	13000
52428	15340
52429	14820
52430	14820
52431	12220
52432	15600
52433	15600
52434	13000
52435	15600
52436	15600
52437	
52438	15600
52439	15860
52440	15600
52441	15600
52442	16536
52443	16640
52444	16276
52445	
52446	16640
52447	19760
52448	
52449	16640
52450	18460
52451	16900
52452	15600
52453	13000
52454	14560
52455	12480
52456	15340
52457	14300
52458	15600
52459	13000
52460	
52461	13000
52462	13000
52463	11804
52464	18200
52465	20540
52466	18720
52467	23140
52468	18200
52469	22360
52470	17680
52471	19500
52472	18720
52473	20020
52474	19760
52475	18980
52476	17420
52477	18200
52478	19916
52479	22360
52480	20800
52481	26416
52482	21840
52483	16900
52484	18616
52485	19240
52486	18720
52487	21736
52488	16640
52489	16120
52490	15600
52491	17680
52492	14300
52493	16120
52494	15600
52495	14300
52496	16640
52497	16380
52498	16900
52499	10140
52500	18200
52501	15600
52502	17680
52503	18096
52504	10140
52505	15600
52506	15860
52507	16276
52508	22360
52509	16120
52510	15340
52511	17940
52512	23400
52513	17160
52514	21320
52515	17160
52516	10400
52517	16796
52518	11440
52519	13000
52520	15080
52521	13000
52522	15600
52523	15600
52524	15600
52525	18980
52526	13572
52527	13676
52528	16120
52529	10400
52530	11440
52531	15340
52532	9100
52533	14040
52534	10400
52535	14820
52536	12480
52537	15340
52538	15080
52539	16380
52540	14040
52541	15600
52542	11336
52543	13000
52544	18200
52545	19500
52546	10400
52547	10400
52548	18200
52549	15600
52550	15340
52551	13000
52552	17680
52553	18200
52554	15600
52555	10400
52556	13000
52557	13416
52558	12740
52559	13000
52560	15600
52561	14040
52562	11440
52563	18200
52564	16640
52565	13780
52566	14456
52567	13416
52568	15600
52569	15600
52570	14560
52571	7800
52572	9100
52573	9880
52574	9776
52575	15600
52576	10400
52577	11440
52578	15600
52579	10400
52580	13000
52581	11544
52582	7800
52583	15600
52584	8320
52585	10920
52586	10400
52587	9776
52588	13520
52589	13312
52590	13000
52591	14040
52592	18200
52593	14040
52594	13780
52595	18720
52596	22100
52597	13520
52598	18720
52599	18096
52600	16380
52601	16640
52602	11596
52603	21840
52604	
52605	20800
52606	17160
52607	18200
52608	21060
52609	14716
52610	18460
52611	17056
52612	16796
52613	19500
52614	13000
52615	18460
52616	23400
52617	18876
52618	15340
52619	18980
52620	15080
52621	13676
52622	20020
52623	15600
52624	15600
52625	15080
52626	15080
52627	17680
52628	13936
52629	15600
52630	18980
52631	15340
52632	11700
52633	15600
52634	18200
52635	15600
52636	15340
52637	15600
52638	15600
52639	18096
52640	18200
52641	14040
52642	15080
52643	13884
52644	13260
52645	13000
52646	15600
52647	14560
52648	15600
52649	15600
52650	38480
52651	4784
52652	15600
52653	15600
52654	16796
52655	14560
52656	22360
52657	18980
52658	15860
52659	15600
52660	14040
52661	18720
52662	16744
52663	13000
52664	13000
52665	18460
52666	16640
52667	20020
52668	15600
52669	16276
52670	19760
52671	20800
52672	18720
52673	
52674	17680
52675	15600
52676	21476
52677	16640
52678	18460
52679	18720
52680	16120
52681	15600
52682	20800
52683	17680
52684	18876
52685	15080
52686	18720
52687	18720
52688	20280
52689	16640
52690	21840
52691	17940
52692	19448
52693	20800
52694	20800
52695	
52696	14560
52697	13416
52698	13000
52699	19240
52700	17940
52701	16640
52702	14560
52703	14040
52704	13000
52705	14560
52706	13312
52707	12480
52708	14560
52709	13312
52710	13780
52711	13000
52712	14300
52713	13936
52714	14820
52715	15600
52716	25480
52717	
52718	10556
52719	16640
52720	15600
52721	18304
52722	20488
52723	18200
52724	15600
52725	15600
52726	18720
52727	15860
52728	19240
52729	16640
52730	11232
52731	13000
52732	18200
52733	20800
52734	18200
52735	
52736	17160
52737	15912
52738	17160
52739	21840
52740	16640
52741	18200
52742	15860
52743	18876
52744	18200
52745	15600
52746	20800
52747	18200
52748	18200
52749	23400
52750	16640
52751	16640
52752	16380
52753	15600
52754	9880
52755	19760
52756	23140
52757	19240
52758	20020
52759	19760
52760	19240
52761	19656
52762	20800
52763	18200
52764	11960
52765	19760
52766	19240
52767	18200
52768	18720
52769	
52770	19240
52771	20800
52772	19396
52773	
52774	19500
52775	21060
52776	19760
52777	18200
52778	19500
52779	18200
52780	15600
52781	16640
52782	17680
52783	13000
52784	9984
52785	14560
52786	15600
52787	17160
52788	16120
52789	19916
52790	21840
52791	17160
52792	13780
52793	14040
52794	15600
52795	15236
52796	13000
52797	15600
52798	16120
52799	15080
52800	14560
52801	17576
52802	
52803	9360
52804	19760
52805	18720
52806	
52807	18200
52808	11180
52809	28860
52810	10088
52811	15080
52812	13000
52813	13000
52814	14040
52815	15600
52816	13260
52817	15860
52818	15600
52819	13520
52820	12220
52821	14040
52822	15600
52823	9776
52824	13000
52825	19760
52826	17680
52827	14040
52828	18200
52829	
52830	
52831	10400
52832	20800
52833	17940
52834	18200
52835	16380
52836	22100
52837	43680
52838	
52839	
52840	
52841	
52842	34320
52843	32500
52844	52000
52845	39000
52846	35672
52847	33800
52848	36296
52849	42900
52850	40820
52851	40560
52852	29900
52853	43940
52854	6240
52855	
52856	32240
52857	27560
52858	25740
52859	26000
52860	23400
52861	34476
52862	23400
52863	16640
52864	24960
52865	33800
52866	23972
52867	30940
52868	23400
52869	24076
52870	16120
52871	19240
52872	23660
52873	26780
52874	26780
52875	30680
52876	
52877	28600
52878	36400
52879	28600
52880	46800
52881	36400
52882	39000
52883	27040
52884	46228
52885	26520
52886	30680
52887	36400
52888	26000
52889	16640
52890	44200
52891	26000
52892	37440
52893	26000
52894	40820
52895	27040
52896	41860
52897	29380
52898	26000
52899	29380
52900	30940
52901	31460
52902	
52903	38740
52904	39000
52905	29900
52906	31200
52907	35984
52908	31200
52909	33800
52910	30160
52911	30940
52912	26000
52913	28340
52914	29640
52915	32240
52916	39676
52917	18720
52918	57200
52919	17836
52920	56420
52921	36140
52922	7800
52923	31200
52924	30420
52925	26676
52926	50700
52927	72800
52928	33800
52929	14560
52930	14196
52931	14820
52932	27040
52933	36816
52934	58500
52935	31720
52936	15600
52937	13520
52938	32500
52939	44200
52940	18200
52941	44200
52942	
52943	39000
52944	17680
52945	16900
52946	21840
52947	16120
52948	21112
52949	31200
52950	48360
52951	22360
52952	24440
52953	32500
52954	27040
52955	31200
52956	24596
52957	36400
52958	39676
52959	43160
52960	43576
52961	24232
52962	
52963	28600
52964	16640
52965	29900
52966	33800
52967	20280
52968	32396
52969	45500
52970	49400
52971	42276
52972	41600
52973	38740
52974	22776
52975	23400
52976	24440
52977	30940
52978	27196
52979	22880
52980	30160
52981	41600
52982	
52983	26520
52984	51376
52985	68900
52986	14144
52987	21320
52988	2600
52989	43160
52990	39000
52991	59800
52992	31200
52993	24700
52994	45500
52995	37440
52996	13520
52997	62400
52998	27092
52999	41600
53000	8788
53001	21840
53002	8580
53003	
53004	14456
53005	41600
53006	
53007	52000
53008	23400
53009	20020
53010	21580
53011	23400
53012	25480
53013	23400
53014	29120
53015	20800
53016	20280
53017	22516
53018	16640
53019	
53020	23140
53021	21840
53022	21320
53023	24700
53024	23036
53025	24440
53026	23036
53027	26000
53028	26000
53029	22880
53030	23400
53031	24336
53032	23556
53033	21320
53034	24440
53035	23400
53036	19500
53037	20020
53038	22100
53039	
53040	14560
53041	15600
53042	17680
53043	19396
53044	14560
53045	18200
53046	18980
53047	20644
53048	24960
53049	15600
53050	19240
53051	26000
53052	17680
53053	18200
53054	33540
53055	22100
53056	26000
53057	19500
53058	15860
53059	16120
53060	18616
53061	20800
53062	16640
53063	19240
53064	18200
53065	15600
53066	18200
53067	20800
53068	14560
53069	20696
53070	11284
53071	20800
53072	22100
53073	25220
53074	23400
53075	19916
53076	21840
53077	23920
53078	23140
53079	25116
53080	20280
53081	21840
53082	23556
53083	21840
53084	23400
53085	21580
53086	20800
53087	22880
53088	22880
53089	13000
53090	23400
53091	21476
53092	23400
53093	24960
53094	19760
53095	19760
53096	43576
53097	15600
53098	25480
53099	28600
53100	14040
53101	21840
53102	15600
53103	28600
53104	9152
53105	26520
53106	18720
53107	28080
53108	32760
53109	28860
53110	26416
53111	35360
53112	32240
53113	32500
53114	20800
53115	29640
53116	24700
53117	33800
53118	30576
53119	38896
53120	21840
53121	20800
53122	26000
53123	6240
53124	23400
53125	22360
53126	28080
53127	22880
53128	16120
53129	8424
53130	23400
53131	44720
53132	23140
53133	27040
53134	29172
53135	23400
53136	19240
53137	14040
53138	16120
53139	17576
53140	14560
53141	16016
53142	16640
53143	14300
53144	14716
53145	23920
53146	
53147	13260
53148	13936
53149	12480
53150	15600
53151	30576
53152	17836
53153	27300
53154	31200
53155	25480
53156	20800
53157	20800
53158	14040
53159	31200
53160	29120
53161	28080
53162	26260
53163	35100
53164	29796
53165	22880
53166	31200
53167	35880
53168	29900
53169	22880
53170	13520
53171	30160
53172	26000
53173	13520
53174	13520
53175	14560
53176	14456
53177	20852
53178	16640
53179	25116
53180	39000
53181	23920
53182	32240
53183	22568
53184	16640
53185	23920
53186	24960
53187	27040
53188	19760
53189	22100
53190	22620
53191	21840
53192	
53193	19760
53194	32760
53195	19240
53196	17680
53197	20800
53198	19760
53199	32136
53200	20540
53201	12012
53202	20280
53203	23140
53204	18200
53205	24960
53206	20280
53207	15600
53208	16640
53209	20176
53210	18616
53211	23400
53212	22880
53213	20800
53214	22100
53215	22100
53216	17680
53217	19760
53218	20540
53219	15600
53220	21840
53221	19396
53222	21840
53223	22100
53224	13000
53225	20176
53226	14300
53227	20800
53228	15600
53229	20280
53230	20800
53231	
53232	24700
53233	29120
53234	19240
53235	21840
53236	22256
53237	23660
53238	33800
53239	22100
53240	
53241	20280
53242	20800
53243	18200
53244	23400
53245	24960
53246	19760
53247	23400
53248	21840
53249	17940
53250	21736
53251	18200
53252	19760
53253	
53254	20800
53255	23400
53256	19240
53257	22880
53258	23400
53259	17160
53260	18980
53261	15600
53262	18096
53263	18200
53264	16640
53265	17940
53266	17160
53267	18200
53268	17420
53269	17680
53270	16640
53271	19240
53272	18200
53273	18200
53274	16016
53275	17316
53276	18200
53277	18200
53278	17160
53279	14560
53280	18200
53281	13780
53282	14664
53283	13000
53284	13260
53285	16640
53286	16120
53287	16900
53288	15600
53289	18200
53290	10400
53291	21320
53292	
53293	16640
53294	17680
53295	13000
53296	17940
53297	18720
53298	21840
53299	17576
53300	15028
