SA1_internal_2021	medianTotalPersonalIncome
50810	46800
50811	30992
50812	32344
50813	28340
50814	34788
50815	29952
50816	24336
50817	27300
50818	27196
50819	26364
50820	32344
50821	31356
50822	32708
50823	36192
50824	22048
50825	37700
50826	23400
50827	25116
50828	36504
50829	
50830	24908
50831	24232
50832	24232
50833	48412
50834	38480
50835	71500
50836	32968
50837	22464
50838	34372
50839	37492
50840	29588
50841	32240
50842	25740
50843	29952
50844	24648
50845	29744
50846	31876
50847	27352
50848	24492
50849	
50850	26416
50851	27924
50852	27560
50853	27560
50854	29692
50855	25220
50856	35724
50857	23400
50858	4810000
50859	48724
50860	44616
50861	42380
50862	42692
50863	31772
50864	46800
50865	43836
50866	44148
50867	39728
50868	43992
50869	45604
50870	40664
50871	40768
50872	42328
50873	36816
50874	43732
50875	36556
50876	38636
50877	48880
50878	48464
50879	40456
50880	36504
50881	36504
50882	40508
50883	57460
50884	48204
50885	41912
50886	41392
50887	54236
50888	33904
50889	46176
50890	53456
50891	43940
50892	47008
50893	55848
50894	46176
50895	29900
50896	44876
50897	49348
50898	41028
50899	30992
50900	60216
50901	57460
50902	34580
50903	44096
50904	24960
50905	44876
50906	
50907	41704
50908	52104
50909	47268
50910	40768
50911	32396
50912	42796
50913	48100
50914	6916
50915	43056
50916	37336
50917	44096
50918	42224
50919	41964
50920	39156
50921	42588
50922	40456
50923	35880
50924	42848
50925	42588
50926	39364
50927	40300
50928	49816
50929	42328
50930	45084
50931	45968
50932	46228
50933	81224
50934	43472
50935	39208
50936	40716
50937	39364
50938	42796
50939	28028
50940	46176
50941	43056
50942	54756
50943	40352
50944	41860
50945	36140
50946	28860
50947	53196
50948	42432
50949	39832
50950	37440
50951	43836
50952	43784
50953	40612
50954	41236
50955	35724
50956	49764
50957	39832
50958	
50959	39104
50960	36400
50961	37440
50962	42328
50963	44252
50964	41340
50965	24700
50966	40560
50967	45032
50968	40924
50969	45240
50970	41964
50971	41132
50972	32812
50973	41340
50974	39260
50975	39312
50976	48048
50977	42848
50978	38480
50979	39988
50980	39468
50981	35100
50982	54600
50983	46540
50984	33124
50985	41756
50986	37180
50987	49816
50988	53144
50989	27716
50990	41392
50991	11700
50992	57512
50993	48048
50994	54652
50995	40768
50996	49036
50997	42796
50998	37700
50999	43108
51000	41184
51001	34892
51002	34944
51003	33384
51004	34892
51005	37336
51006	46800
51007	39728
51008	44044
51009	39364
51010	30524
51011	32916
51012	46436
51013	40248
51014	39000
51015	37752
51016	44408
51017	43992
51018	31096
51019	35516
51020	34840
51021	34736
51022	38324
51023	45396
51024	43784
51025	31876
51026	41444
51027	41860
51028	37232
51029	35932
51030	37960
51031	47112
51032	44460
51033	31928
51034	34840
51035	28496
51036	31096
51037	35672
51038	42952
51039	41392
51040	30420
51041	50284
51042	40612
51043	33904
51044	52052
51045	47008
51046	37856
51047	48984
51048	44928
51049	42588
51050	34528
51051	40144
51052	35152
51053	45968
51054	49868
51055	40300
51056	46592
51057	45500
51058	42640
51059	37440
51060	41704
51061	50492
51062	34632
51063	40768
51064	42068
51065	40820
51066	37856
51067	37180
51068	27872
51069	38012
51070	25220
51071	27612
51072	43056
51073	42536
51074	41288
51075	38740
51076	26780
51077	38116
51078	35464
51079	36816
51080	33280
51081	28808
51082	36816
51083	32968
51084	27248
51085	45344
51086	40040
51087	42016
51088	45344
51089	28028
51090	43940
51091	44148
51092	38532
51093	46904
51094	41964
51095	39832
51096	34060
51097	42692
51098	42952
51099	27040
51100	35620
51101	37024
51102	39260
51103	34736
51104	43836
51105	44200
51106	46956
51107	44512
51108	40456
51109	46176
51110	43472
51111	39676
51112	37076
51113	27924
51114	31616
51115	36608
51116	40924
51117	27248
51118	28444
51119	25064
51120	25480
51121	38792
51122	36972
51123	31408
51124	32292
51125	24544
51126	31512
51127	25896
51128	26468
51129	22776
51130	25428
51131	34892
51132	27040
51133	24284
51134	26728
51135	23920
51136	26728
51137	
51138	26780
51139	25584
51140	26780
51141	39884
51142	33540
51143	36660
51144	34684
51145	30004
51146	28288
51147	32760
51148	36296
51149	28288
51150	36816
51151	37908
51152	31668
51153	25480
51154	37336
51155	23088
51156	25688
51157	47736
51158	34892
51159	33280
51160	23816
51161	25272
51162	28860
51163	35932
51164	43004
51165	30732
51166	33332
51167	37700
51168	37076
51169	43368
51170	43160
51171	27508
51172	35620
51173	34320
51174	41444
51175	36192
51176	36036
51177	24388
51178	28444
51179	33020
51180	27872
51181	38636
51182	28236
51183	23140
51184	22672
51185	23868
51186	24908
51187	32552
51188	33280
51189	25532
51190	24336
51191	31356
51192	33956
51193	31616
51194	38740
51195	26936
51196	37908
51197	31356
51198	22984
51199	26572
51200	25480
51201	58500
51202	19604
51203	25220
51204	27820
51205	
51206	33072
51207	49348
51208	40768
51209	35828
51210	27144
51211	32344
51212	44772
51213	42796
51214	25428
51215	38584
51216	38428
51217	
51218	34476
51219	47632
51220	26572
51221	27716
51222	31824
51223	32188
51224	30836
51225	31460
51226	24908
51227	32448
51228	29640
51229	23920
51230	30212
51231	26156
51232	23712
51233	24752
51234	26988
51235	28548
51236	22828
51237	23296
51238	39260
51239	
51240	23296
51241	27040
51242	23920
51243	37700
51244	29744
51245	36140
51246	25064
51247	35828
51248	43160
51249	33436
51250	26884
51251	29328
51252	29744
51253	27560
51254	23400
51255	24440
51256	35412
51257	27924
51258	28496
51259	28340
51260	37232
51261	33956
51262	27820
51263	29172
51264	23972
51265	36140
51266	26416
51267	38688
51268	25584
51269	23816
51270	28080
51271	34216
51272	35204
51273	28860
51274	25012
51275	29120
51276	26780
51277	36244
51278	24024
51279	24388
51280	28496
51281	23452
51282	37908
51283	27456
51284	24492
51285	25272
51286	24284
51287	36400
51288	44200
51289	23556
51290	24024
51291	28028
51292	27300
51293	33644
51294	27300
51295	38636
51296	27092
51297	29484
51298	25324
51299	30212
51300	25636
51301	23764
51302	31096
51303	24128
51304	45500
51305	41808
51306	26364
51307	34684
51308	35880
51309	25480
51310	29172
51311	14664
51312	25168
51313	30420
51314	23400
51315	25584
51316	24700
51317	28756
51318	26208
51319	27872
51320	27924
51321	28860
51322	25220
51323	27508
51324	68224
51325	25376
51326	22932
51327	31616
51328	28444
51329	36556
51330	31148
51331	27768
51332	22100
51333	45656
51334	30888
51335	36920
51336	40976
51337	52416
51338	44356
51339	
51340	37544
51341	40716
51342	40612
51343	52572
51344	53508
51345	44200
51346	33228
51347	39832
51348	31408
51349	32084
51350	28288
51351	34684
51352	37076
51353	37700
51354	58500
51355	32552
51356	38948
51357	29432
51358	35620
51359	37960
51360	44772
51361	36504
51362	41132
51363	41080
51364	29120
51365	32708
51366	37492
51367	31512
51368	37908
51369	33228
51370	36660
51371	36920
51372	38584
51373	37128
51374	32604
51375	36244
51376	43212
51377	39728
51378	31616
51379	39312
51380	40092
51381	34112
51382	39572
51383	35256
51384	38272
51385	48932
51386	41444
51387	35360
51388	46592
51389	43368
51390	33956
51391	41340
51392	45500
51393	49452
51394	31252
51395	25272
51396	26052
51397	36348
51398	40404
51399	37440
51400	38636
51401	42900
51402	30576
51403	39624
51404	40404
51405	31668
51406	46904
51407	27820
51408	39780
51409	24024
51410	27456
51411	38636
51412	33280
51413	50128
51414	47008
51415	46332
51416	45916
51417	36608
51418	52676
51419	23192
51420	24908
51421	32240
51422	40820
51423	33540
51424	30368
51425	32240
51426	41912
51427	34060
51428	34060
51429	35724
51430	40040
51431	17420
51432	39936
51433	21060
51434	
51435	17836
51436	125112
51437	25376
51438	41132
51439	44564
51440	22880
51441	39624
51442	35880
51443	29588
51444	28080
51445	39364
51446	
51447	27768
51448	24544
51449	24804
51450	30784
51451	60632
51452	90948
51453	41808
51454	46072
51455	42068
51456	27092
51457	39832
51458	25844
51459	28288
51460	23452
51461	22932
51462	28132
51463	24232
51464	31460
51465	26260
51466	42484
51467	37804
51468	24284
51469	25012
51470	24856
51471	23868
51472	33124
51473	31564
51474	47008
51475	47060
51476	29484
51477	37128
51478	44876
51479	49764
51480	47268
51481	55952
51482	73632
51483	30524
51484	71448
51485	23348
51486	26988
51487	25532
51488	29536
51489	44200
51490	26572
51491	33176
51492	42380
51493	25844
51494	26156
51495	34008
51496	60684
51497	32240
51498	
51499	13676
51500	
51501	19188
51502	18200
51503	
51504	49348
51505	19448
51506	
51507	
51508	18200
51509	15236
51510	14768
51511	17472
51512	17472
51513	18512
51514	13832
51515	
51516	27404
51517	9724
51518	25116
51519	26988
51520	27456
51521	24648
51522	24700
51523	39364
51524	44200
51525	28340
51526	31512
51527	39936
51528	34268
51529	35100
51530	42068
51531	23764
51532	50492
51533	24024
51534	16744
51535	16900
51536	19344
51537	46800
51538	46956
51539	66300
51540	40508
51541	72956
51542	31512
51543	28756
51544	39104
51545	51636
51546	57408
51547	53872
51548	45760
51549	37284
51550	50492
51551	38376
51552	28496
51553	47164
51554	33332
51555	31928
51556	39780
51557	29588
51558	39208
51559	39000
51560	26364
51561	34580
51562	25688
51563	36764
51564	30368
51565	39624
51566	25272
51567	34632
51568	32864
51569	28808
51570	20488
51571	35308
51572	34580
51573	33644
51574	35204
51575	39000
51576	94224
51577	53508
51578	81900
51579	89544
51580	89076
51581	87984
51582	80860
51583	83876
51584	115024
51585	
51586	99216
51587	90584
51588	100412
51589	89492
51590	37804
51591	39312
51592	33124
51593	30056
51594	28132
51595	32396
51596	35308
51597	26520
51598	26780
51599	24284
51600	27612
51601	27976
51602	33696
51603	30056
51604	31772
51605	24128
51606	28392
51607	29484
51608	30784
51609	28548
51610	27456
51611	36296
51612	25584
51613	24908
51614	25116
51615	27664
51616	29848
51617	34268
51618	30940
51619	35568
51620	26728
51621	34892
51622	26468
51623	34268
51624	36452
51625	42848
51626	36088
51627	37440
51628	30784
51629	33436
51630	31668
51631	41704
51632	38428
51633	35724
51634	35204
51635	31824
51636	25532
51637	32760
51638	35464
51639	30160
51640	31980
51641	29900
51642	30576
51643	25480
51644	33332
51645	37128
51646	31720
51647	35100
51648	41288
51649	36660
51650	28652
51651	41704
51652	40196
51653	43784
51654	25168
51655	25584
51656	39312
51657	40144
51658	43264
51659	37388
51660	34216
51661	39104
51662	35568
51663	24804
51664	32864
51665	39104
51666	44356
51667	41288
51668	35672
51669	39624
51670	43680
51671	36972
51672	32448
51673	27352
51674	28236
51675	24492
51676	27092
51677	37804
51678	28132
51679	28340
51680	30888
51681	25480
51682	30056
51683	31512
51684	27560
51685	29120
51686	31668
51687	30004
51688	29900
51689	25220
51690	25636
51691	32916
51692	27508
51693	28704
51694	23504
51695	30992
51696	36296
51697	43160
51698	25896
51699	30940
51700	25480
51701	28392
51702	31720
51703	24700
51704	33540
51705	43056
51706	29276
51707	28028
51708	26832
51709	29900
51710	25480
51711	33384
51712	37908
51713	28028
51714	33384
51715	25532
51716	39572
51717	34944
51718	37024
51719	41236
51720	36660
51721	49452
51722	27924
51723	45968
51724	45864
51725	45656
51726	51376
51727	49348
51728	39624
51729	44096
51730	37232
51731	34632
51732	40248
51733	44512
51734	32084
51735	39624
51736	30056
51737	33488
51738	33956
51739	33592
51740	31876
51741	47944
51742	40300
51743	38532
51744	38636
51745	38428
51746	35828
51747	39208
51748	40768
51749	23972
51750	32188
51751	25324
51752	25740
51753	27404
51754	34008
51755	23712
51756	25324
51757	32188
51758	32292
51759	34996
51760	31252
51761	37388
51762	33852
51763	30836
51764	37180
51765	36660
51766	33592
51767	37700
51768	
51769	84500
51770	31460
51771	44512
51772	41652
51773	39884
51774	31096
51775	45396
51776	41808
51777	42692
51778	38428
51779	41756
51780	45136
51781	38064
51782	46852
51783	55224
51784	49036
51785	49452
51786	30056
51787	43420
51788	25792
51789	25220
51790	38532
51791	39624
51792	42900
51793	41028
51794	52988
51795	47372
51796	44408
51797	35568
51798	42120
51799	46592
51800	48724
51801	35152
51802	49972
51803	44200
51804	37700
51805	47008
51806	36556
51807	53196
51808	44928
51809	46540
51810	38792
51811	42744
51812	39884
51813	33488
51814	35984
51815	39988
51816	42068
51817	45240
51818	37492
51819	45396
51820	23972
51821	35152
51822	43680
51823	28808
51824	37024
51825	38116
51826	41340
51827	25532
51828	23296
51829	47320
51830	43940
51831	49816
51832	34476
51833	37908
51834	28080
51835	45812
51836	38688
51837	41340
51838	46592
51839	41808
51840	30576
51841	34112
51842	40716
51843	42380
51844	37440
51845	31096
51846	35724
51847	36452
51848	53040
51849	38428
51850	22516
51851	38064
51852	39884
51853	46072
51854	33904
51855	53352
51856	41288
51857	27820
51858	33540
51859	40508
51860	51532
51861	24492
51862	41444
51863	41392
51864	35724
51865	27352
51866	34320
51867	40716
51868	46072
51869	29276
51870	40768
51871	27300
51872	44876
51873	36296
51874	44252
51875	33644
51876	29640
51877	49348
51878	35360
51879	35828
51880	44564
51881	29640
51882	38480
51883	25324
51884	24024
51885	28132
51886	38116
51887	30160
51888	45656
51889	47164
51890	38116
51891	36036
51892	37388
51893	41808
51894	48360
51895	59592
51896	35568
51897	46800
51898	
51899	27404
51900	37908
51901	43316
51902	33124
51903	25844
51904	26104
51905	25116
51906	28184
51907	31096
51908	36764
51909	25480
51910	31512
51911	42172
51912	38324
51913	34580
51914	37700
51915	39624
51916	35984
51917	35880
51918	38948
51919	40144
51920	43576
51921	24856
51922	31668
51923	31928
51924	25272
51925	32240
51926	35828
51927	47008
51928	31824
51929	28236
51930	29120
51931	39052
51932	33436
51933	28288
51934	34788
51935	37856
51936	22464
51937	23088
51938	29536
51939	46072
51940	43576
51941	
51942	39884
51943	27872
51944	42588
51945	39936
51946	32292
51947	26416
51948	33280
51949	39624
51950	31720
51951	41652
51952	43420
51953	25740
51954	42640
51955	42588
51956	35464
51957	34684
51958	35724
51959	34840
51960	32344
51961	43524
51962	39624
51963	31512
51964	39208
51965	27924
51966	24544
51967	23972
51968	26520
51969	31980
51970	23712
51971	24908
51972	27820
51973	25896
51974	26104
51975	25324
51976	34424
51977	22256
51978	29900
51979	28860
51980	22100
51981	24232
51982	44200
51983	30524
51984	24076
51985	25636
51986	24492
51987	26104
51988	28548
51989	31876
51990	39884
51991	38116
51992	34372
51993	27560
51994	29952
51995	35880
51996	25480
51997	32552
51998	28340
51999	24648
52000	23192
52001	35308
52002	43316
52003	37076
52004	25844
52005	38636
52006	33020
52007	28288
52008	32760
52009	33072
52010	
52011	36868
52012	30108
52013	32656
52014	29692
52015	33384
52016	24752
52017	23088
52018	30160
52019	30212
52020	30628
52021	
52022	34528
52023	35932
52024	28236
52025	25220
52026	32968
52027	32916
52028	36816
52029	35724
52030	25064
52031	25636
52032	31928
52033	35776
52034	17420
52035	32344
52036	32032
52037	34528
52038	35204
52039	31928
52040	37284
52041	23400
52042	27092
52043	30784
52044	31304
52045	34528
52046	31252
52047	46956
52048	34580
52049	30524
52050	28392
52051	31772
52052	24648
52053	40404
52054	24960
52055	33488
52056	33384
52057	30316
52058	36036
52059	43368
52060	39780
52061	46800
52062	39988
52063	43836
52064	40716
52065	43108
52066	35360
52067	38948
52068	33592
52069	30888
52070	39832
52071	22776
52072	25740
52073	28132
52074	25168
52075	25584
52076	34164
52077	45448
52078	36764
52079	30368
52080	40300
52081	29432
52082	27352
52083	32396
52084	23764
52085	34060
52086	25584
52087	36556
52088	31616
52089	36920
52090	38272
52091	41184
52092	34268
52093	38064
52094	28392
52095	25272
52096	28340
52097	31044
52098	26260
52099	31668
52100	25012
52101	25584
52102	25688
52103	27040
52104	26728
52105	24232
52106	33904
52107	
52108	
52109	94224
52110	
52111	41808
52112	48932
52113	25844
52114	30316
52115	29744
52116	42848
52117	29536
52118	28548
52119	37180
52120	34268
52121	44304
52122	40872
52123	27924
52124	41444
52125	36868
52126	
52127	42016
52128	42588
52129	32188
52130	37960
52131	46280
52132	38584
52133	52624
52134	47216
52135	47268
52136	49088
52137	43212
52138	41288
52139	44564
52140	51012
52141	51480
52142	49296
52143	49972
52144	44044
52145	50752
52146	58500
52147	46800
52148	44512
52149	48932
52150	46540
52151	43992
52152	37960
52153	51428
52154	54028
52155	39260
52156	49712
52157	57720
52158	47008
52159	31616
52160	39260
52161	48360
52162	42432
52163	38376
52164	47112
52165	44720
52166	45864
52167	40352
52168	48204
52169	37232
52170	45812
52171	44980
52172	47736
52173	39000
52174	40248
52175	37492
52176	40196
52177	49556
52178	29588
52179	39676
52180	49868
52181	32708
52182	33592
52183	32552
52184	33384
52185	45552
52186	20228
52187	25896
52188	56628
52189	43472
52190	24232
52191	43056
52192	58500
52193	41392
52194	44200
52195	35984
52196	31616
52197	37232
52198	51064
52199	41808
52200	31616
52201	31824
52202	37700
52203	35880
52204	47060
52205	37128
52206	32864
52207	29432
52208	36504
52209	35724
52210	57824
52211	43316
52212	39728
52213	40716
52214	33644
52215	43316
52216	26988
52217	41028
52218	32708
52219	33228
52220	25844
52221	50596
52222	28236
52223	46800
52224	42952
52225	34008
52226	48776
52227	38428
52228	37700
52229	32916
52230	38532
52231	33488
52232	36244
52233	38688
52234	40976
52235	42848
52236	36400
52237	43888
52238	38272
52239	54860
52240	32188
52241	38740
52242	31148
52243	36504
52244	27924
52245	39312
52246	30160
52247	20956
52248	41704
52249	37700
52250	37180
52251	37336
52252	41444
52253	42016
52254	26832
52255	42432
52256	45136
52257	40924
52258	49088
52259	31356
52260	24440
52261	46852
52262	38844
52263	
52264	29588
52265	
52266	34996
52267	38480
52268	55120
52269	35100
52270	35360
52271	41184
52272	46956
52273	
52274	43524
52275	29224
52276	39936
52277	40144
52278	40924
52279	37700
52280	39520
52281	34580
52282	34060
52283	37700
52284	38168
52285	33280
52286	34580
52287	40560
52288	44980
52289	37180
52290	49608
52291	44720
52292	39832
52293	42744
52294	38064
52295	45032
52296	36400
52297	56004
52298	49712
52299	36920
52300	37908
52301	44460
52302	53248
52303	
52304	44564
52305	33384
52306	44304
52307	36244
52308	32240
52309	37492
52310	35256
52311	46020
52312	39364
52313	39520
52314	45864
52315	43992
52316	37492
52317	34164
52318	33644
52319	45240
52320	36972
52321	41392
52322	42172
52323	30524
52324	34372
52325	37700
52326	39156
52327	40664
52328	
52329	29536
52330	33332
52331	34164
52332	25272
52333	31096
52334	28548
52335	27924
52336	33904
52337	29640
52338	
52339	47736
52340	30888
52341	27820
52342	35672
52343	22932
52344	33384
52345	25168
52346	35724
52347	30004
52348	24544
52349	49348
52350	37440
52351	28132
52352	29692
52353	30940
52354	46124
52355	31252
52356	29848
52357	25688
52358	32344
52359	58500
52360	30212
52361	41912
52362	37700
52363	35880
52364	36608
52365	23764
52366	30784
52367	26728
52368	
52369	41808
52370	41808
52371	49296
52372	44200
52373	49972
52374	32448
52375	38324
52376	44980
52377	55224
52378	34840
52379	37180
52380	33956
52381	39676
52382	36192
52383	40300
52384	37336
52385	36192
52386	46644
52387	47372
52388	71500
52389	37804
52390	49348
52391	45708
52392	33384
52393	41236
52394	33852
52395	38272
52396	37804
52397	39104
52398	
52399	45916
52400	45812
52401	23816
52402	43888
52403	56784
52404	55120
52405	62816
52406	31772
52407	28600
52408	39676
52409	42588
52410	37908
52411	25896
52412	36608
52413	42120
52414	24440
52415	39936
52416	42120
52417	31720
52418	26780
52419	29380
52420	34788
52421	43888
52422	37024
52423	41964
52424	47112
52425	41860
52426	42744
52427	28496
52428	43316
52429	45604
52430	46800
52431	34528
52432	34008
52433	38480
52434	30160
52435	35464
52436	38740
52437	97500
52438	36972
52439	42380
52440	34372
52441	30264
52442	32396
52443	40508
52444	46904
52445	
52446	43628
52447	38272
52448	
52449	36296
52450	44304
52451	33436
52452	35308
52453	23816
52454	33228
52455	23712
52456	30212
52457	40092
52458	38688
52459	39728
52460	
52461	32552
52462	26520
52463	36452
52464	46904
52465	37700
52466	48204
52467	55952
52468	43524
52469	49192
52470	40144
52471	43004
52472	40248
52473	55016
52474	46176
52475	43784
52476	44044
52477	37856
52478	58760
52479	55120
52480	51220
52481	51636
52482	44928
52483	40404
52484	51428
52485	40144
52486	50336
52487	39468
52488	52104
52489	39676
52490	37388
52491	50700
52492	36764
52493	41236
52494	42900
52495	40040
52496	38896
52497	36556
52498	38844
52499	35412
52500	46592
52501	44772
52502	51168
52503	44096
52504	35048
52505	37232
52506	40924
52507	38480
52508	57356
52509	46956
52510	43056
52511	48516
52512	50232
52513	45240
52514	51532
52515	46956
52516	26208
52517	40768
52518	23660
52519	28912
52520	25428
52521	25636
52522	34892
52523	37700
52524	35152
52525	48412
52526	29692
52527	32812
52528	41860
52529	38896
52530	29900
52531	41860
52532	41756
52533	38168
52534	25064
52535	40144
52536	32500
52537	28184
52538	31824
52539	32656
52540	30732
52541	33956
52542	25012
52543	26988
52544	35724
52545	32552
52546	29640
52547	43316
52548	36972
52549	34112
52550	28340
52551	24544
52552	36712
52553	43212
52554	39728
52555	37544
52556	36972
52557	28704
52558	28444
52559	35412
52560	36400
52561	27768
52562	31096
52563	25688
52564	39832
52565	35360
52566	39728
52567	37180
52568	43732
52569	40092
52570	36036
52571	25428
52572	44252
52573	37440
52574	42484
52575	35828
52576	32136
52577	33384
52578	41080
52579	30212
52580	28652
52581	25428
52582	26156
52583	42120
52584	32552
52585	39624
52586	31668
52587	28964
52588	31096
52589	31720
52590	28704
52591	28756
52592	37336
52593	44200
52594	36660
52595	34840
52596	31148
52597	31148
52598	37232
52599	35464
52600	34008
52601	37232
52602	36660
52603	37076
52604	62348
52605	37700
52606	25636
52607	28756
52608	40924
52609	29692
52610	36036
52611	35932
52612	29588
52613	27092
52614	33592
52615	36660
52616	37960
52617	33228
52618	30940
52619	44200
52620	33904
52621	30680
52622	34268
52623	38532
52624	30056
52625	35308
52626	39624
52627	28600
52628	29692
52629	29952
52630	35828
52631	45812
52632	24700
52633	34580
52634	42744
52635	25792
52636	26624
52637	25896
52638	28184
52639	44044
52640	33488
52641	31044
52642	28340
52643	24232
52644	24180
52645	25688
52646	33904
52647	29796
52648	28808
52649	27248
52650	58500
52651	22932
52652	29484
52653	29640
52654	36036
52655	27040
52656	61984
52657	42848
52658	39000
52659	43108
52660	38896
52661	41028
52662	34320
52663	26520
52664	30160
52665	41080
52666	39000
52667	41288
52668	29016
52669	29224
52670	32032
52671	44252
52672	39728
52673	
52674	39052
52675	24492
52676	45708
52677	35516
52678	36764
52679	35880
52680	27092
52681	24960
52682	44512
52683	40976
52684	33280
52685	34632
52686	31512
52687	29536
52688	40612
52689	30628
52690	41964
52691	28288
52692	24284
52693	39312
52694	44876
52695	
52696	31252
52697	27404
52698	26052
52699	38324
52700	36816
52701	34320
52702	30472
52703	25740
52704	23920
52705	29276
52706	26520
52707	24752
52708	25428
52709	29692
52710	28704
52711	29380
52712	28444
52713	29900
52714	27612
52715	34164
52716	46124
52717	
52718	58500
52719	36868
52720	33488
52721	32344
52722	36400
52723	34632
52724	32864
52725	29900
52726	38532
52727	30108
52728	36608
52729	27456
52730	28028
52731	24440
52732	40352
52733	34996
52734	47788
52735	130000
52736	41236
52737	49348
52738	35308
52739	38220
52740	22828
52741	38324
52742	36088
52743	42848
52744	37700
52745	24804
52746	47788
52747	37336
52748	25324
52749	35724
52750	34788
52751	30836
52752	31356
52753	46800
52754	20956
52755	47164
52756	53456
52757	40768
52758	44616
52759	52884
52760	34996
52761	43628
52762	59072
52763	48516
52764	28080
52765	51740
52766	46436
52767	39208
52768	49868
52769	
52770	43992
52771	53924
52772	43628
52773	
52774	38636
52775	25324
52776	40300
52777	38220
52778	62556
52779	55848
52780	43004
52781	45136
52782	54392
52783	24544
52784	22308
52785	23036
52786	29536
52787	30108
52788	31772
52789	32656
52790	34320
52791	33956
52792	25168
52793	27820
52794	27300
52795	26156
52796	26468
52797	29016
52798	30368
52799	24336
52800	33124
52801	26884
52802	
52803	22932
52804	37232
52805	34164
52806	
52807	23244
52808	21996
52809	52520
52810	21788
52811	36036
52812	42068
52813	31512
52814	25480
52815	27820
52816	45916
52817	33124
52818	24388
52819	25896
52820	25636
52821	28392
52822	32240
52823	45032
52824	36608
52825	41912
52826	42848
52827	26416
52828	40976
52829	
52830	
52831	44512
52832	36920
52833	46800
52834	45656
52835	37388
52836	46072
52837	72592
52838	
52839	676
52840	
52841	
52842	68848
52843	63752
52844	67080
52845	65312
52846	71084
52847	67964
52848	57408
52849	79768
52850	67236
52851	64428
52852	65936
52853	60008
52854	46800
52855	4810000
52856	59540
52857	78312
52858	53196
52859	59384
52860	61152
52861	72956
52862	53196
52863	52624
52864	54600
52865	61828
52866	55848
52867	50284
52868	57564
52869	41184
52870	54340
52871	47788
52872	49920
52873	69368
52874	69316
52875	76544
52876	
52877	50752
52878	71968
52879	79508
52880	71500
52881	84136
52882	63128
52883	82108
52884	70668
52885	72852
52886	69212
52887	73424
52888	85696
52889	78416
52890	69628
52891	85540
52892	71500
52893	85592
52894	83200
52895	63232
52896	57356
52897	64324
52898	52520
52899	57304
52900	62972
52901	66456
52902	
52903	59280
52904	57460
52905	57200
52906	56004
52907	65520
52908	75556
52909	61100
52910	66924
52911	60944
52912	66300
52913	65520
52914	58292
52915	68224
52916	75244
52917	33176
52918	121316
52919	79300
52920	78832
52921	68848
52922	33228
52923	48620
52924	66248
52925	48360
52926	63492
52927	79092
52928	77428
52929	49400
52930	49660
52931	42692
52932	62920
52933	43056
52934	117728
52935	58864
52936	59436
52937	44668
52938	60424
52939	57616
52940	38012
52941	88348
52942	
52943	65520
52944	27716
52945	41756
52946	32396
52947	29952
52948	48828
52949	60892
52950	70252
52951	52364
52952	63024
52953	63544
52954	58968
52955	61152
52956	54184
52957	67444
52958	60632
52959	89024
52960	67600
52961	48776
52962	11856
52963	59696
52964	14612
52965	61100
52966	46800
52967	52260
52968	78624
52969	81432
52970	72488
52971	63440
52972	77116
52973	61880
52974	30576
52975	58084
52976	59904
52977	61152
52978	64584
52979	49504
52980	72904
52981	65364
52982	
52983	47632
52984	64116
52985	60736
52986	39624
52987	43836
52988	84500
52989	68224
52990	78260
52991	81900
52992	73320
52993	56784
52994	63804
52995	75348
52996	93028
52997	65468
52998	58032
52999	47944
53000	48204
53001	72696
53002	38012
53003	
53004	78832
53005	54184
53006	
53007	111800
53008	74256
53009	43836
53010	79404
53011	71760
53012	66976
53013	72956
53014	66196
53015	74620
53016	58084
53017	64428
53018	70512
53019	
53020	70460
53021	55224
53022	58136
53023	68692
53024	69368
53025	67444
53026	51272
53027	77584
53028	68432
53029	78520
53030	54444
53031	62816
53032	61724
53033	68952
53034	60112
53035	61464
53036	49088
53037	66716
53038	61828
53039	
53040	57772
53041	55952
53042	62816
53043	57980
53044	55484
53045	60788
53046	63388
53047	74152
53048	65676
53049	56212
53050	48412
53051	59800
53052	57460
53053	71188
53054	19968
53055	59748
53056	65624
53057	62088
53058	35932
53059	54860
53060	58500
53061	68744
53062	62140
53063	56212
53064	66768
53065	54808
53066	68380
53067	59540
53068	48984
53069	54184
53070	38636
53071	65416
53072	64636
53073	70044
53074	69576
53075	58240
53076	59488
53077	77168
53078	59488
53079	54808
53080	59124
53081	64584
53082	64740
53083	57148
53084	57460
53085	57772
53086	63440
53087	62816
53088	68380
53089	59644
53090	39104
53091	72176
53092	56420
53093	56368
53094	43316
53095	47632
53096	67444
53097	45448
53098	50544
53099	60736
53100	46644
53101	70200
53102	57512
53103	70616
53104	30368
53105	62088
53106	52988
53107	55224
53108	78936
53109	75400
53110	61464
53111	74308
53112	71136
53113	73892
53114	61152
53115	59280
53116	77116
53117	73944
53118	78208
53119	34684
53120	58500
53121	71500
53122	78832
53123	27560
53124	73164
53125	69212
53126	82420
53127	59748
53128	61620
53129	37960
53130	60060
53131	78624
53132	69264
53133	82264
53134	78988
53135	78312
53136	63492
53137	47476
53138	46176
53139	44876
53140	38480
53141	55744
53142	52208
53143	54496
53144	46800
53145	72800
53146	
53147	45708
53148	43472
53149	44668
53150	46436
53151	69108
53152	61100
53153	63336
53154	44824
53155	66040
53156	62868
53157	64740
53158	33540
