SA1_internal_2021	medianTotalFamilyIncome
44741	146744
44742	
44743	140400
44744	127348
44745	105768
44746	108056
44747	110500
44748	104884
44749	109460
44750	85904
44751	116948
44752	111436
44753	113152
44754	82836
44755	67756
44756	88816
44757	76492
44758	89180
44759	87724
44760	102336
44761	103116
44762	88348
44763	109980
44764	104988
44765	62816
44766	117936
44767	86320
44768	91780
44769	91520
44770	90584
44771	92976
44772	93184
44773	67444
44774	92300
44775	65988
44776	92456
44777	107484
44778	90428
44779	10881000
44780	70200
44781	40820
44782	
44783	108316
44784	84500
44785	61724
44786	43316
44787	68224
44788	86112
44789	99112
44790	48048
44791	64948
44792	48048
44793	61724
44794	96772
44795	91676
44796	76648
44797	74048
44798	66612
44799	246948
44800	93184
44801	
44802	
44803	49348
44804	69836
44805	71500
44806	43680
44807	93184
44808	93184
44809	58500
44810	100724
44811	
44812	44616
44813	
44814	49244
44815	46800
44816	
44817	79144
44818	53248
44819	68224
44820	46280
44821	67444
44822	
44823	
44824	38948
44825	95628
44826	58500
44827	65832
44828	72904
44829	105456
44830	101816
44831	62192
44832	50908
44833	98644
44834	99632
44835	79612
44836	100048
44837	67600
44838	75660
44839	73840
44840	
44841	
44842	
44843	
44844	69732
44845	112112
44846	136864
44847	143000
44848	86424
44849	46748
44850	71500
44851	
44852	
44853	118040
44854	79768
44855	127348
44856	42588
44857	67184
44858	42328
44859	47112
44860	43316
44861	44200
44862	53248
44863	49348
44864	42224
44865	48516
44866	56316
44867	57044
44868	53872
44869	49660
44870	46592
44871	71500
44872	175448
44873	170352
44874	
44875	172224
44876	160888
44877	157872
44878	193700
44879	164008
44880	167128
44881	172692
44882	
44883	32448
44884	75348
44885	88348
44886	83668
44887	94224
44888	45864
44889	102076
44890	106184
44891	114816
44892	93756
44893	
44894	137072
44895	136448
44896	136500
44897	123448
44898	112944
44899	126412
44900	135200
44901	132548
44902	133900
44903	157612
44904	154336
44905	154752
44906	139412
44907	158340
44908	145548
44909	151372
44910	180804
44911	187200
44912	105716
44913	121836
44914	148148
44915	127348
44916	144976
44917	139724
44918	150072
44919	117000
44920	166192
44921	165152
44922	147316
44923	131612
44924	143000
44925	
44926	137800
44927	129116
44928	129116
44929	137800
44930	100724
44931	110500
44932	120692
44933	149916
44934	151060
44935	138632
44936	135200
44937	40664
44938	128336
44939	72384
44940	69836
44941	178256
44942	134316
44943	163436
44944	220948
44945	258076
44946	138008
44947	144820
44948	105144
44949	144144
44950	108316
44951	119132
44952	126464
44953	100724
44954	99632
44955	95836
44956	121316
44957	
44958	120224
44959	81224
44960	87724
44961	81224
44962	94900
44963	105040
44964	106860
44965	102336
44966	79612
44967	136500
44968	136500
44969	103012
44970	69732
44971	94224
44972	115544
44973	97500
44974	127608
44975	114608
44976	92456
44977	88816
44978	77116
44979	98124
44980	76336
44981	73216
44982	72904
44983	112008
44984	121940
44985	92612
44986	94588
44987	134628
44988	63336
44989	96200
44990	96408
44991	74048
44992	83668
44993	96408
44994	87724
44995	96564
44996	94224
44997	62816
44998	106860
44999	73632
45000	110500
45001	117000
45002	83200
45003	114400
45004	89648
45005	115128
45006	123448
45007	113724
45008	97500
45009	110500
45010	129948
45011	95316
45012	72748
45013	60320
45014	81224
45015	47788
45016	101348
45017	105612
45018	49348
45019	68900
45020	120224
45021	115544
45022	117000
45023	141544
45024	117000
45025	121628
45026	102336
45027	133224
45028	66612
45029	88816
45030	105820
45031	106756
45032	86112
45033	97448
45034	
45035	119756
45036	140296
45037	46800
45038	118144
45039	109200
45040	122512
45041	110968
45042	92248
45043	120224
45044	91936
45045	99632
45046	101608
45047	77532
45048	141440
45049	60216
45050	112372
45051	105820
45052	125892
45053	130572
45054	85072
45055	98384
45056	104624
45057	98176
45058	121940
45059	128648
45060	58500
45061	82732
45062	71500
45063	120224
45064	144040
45065	138164
45066	108940
45067	125840
45068	105768
45069	112320
45070	40248
45071	110032
45072	107536
45073	103376
45074	120796
45075	122928
45076	118404
45077	130988
45078	117000
45079	159224
45080	150384
45081	115492
45082	106184
45083	132132
45084	106028
45085	112632
45086	138112
45087	
45088	40872
45089	122876
45090	120432
45091	75608
45092	133068
45093	157456
45094	145860
45095	131404
45096	147836
45097	130572
45098	90428
45099	111904
45100	11024000
45101	96772
45102	191256
45103	112424
45104	113932
45105	149448
45106	73008
45107	132132
45108	93600
45109	101816
45110	113568
45111	105560
45112	126724
45113	121316
45114	72228
45115	108316
45116	109460
45117	100256
45118	102076
45119	114400
45120	99112
45121	86840
45122	
45123	115388
45124	106236
45125	121056
45126	106496
45127	
45128	114088
45129	107536
45130	108992
45131	96200
45132	104884
45133	99112
45134	104468
45135	100724
45136	102232
45137	113152
45138	108888
45139	126464
45140	92352
45141	107380
45142	114972
45143	84448
45144	100048
45145	111592
45146	101816
45147	
45148	43992
45149	84448
45150	
45151	41184
45152	66092
45153	113152
45154	92248
45155	71500
45156	99112
45157	117572
45158	108108
45159	92092
45160	109772
45161	100724
45162	96044
45163	119444
45164	112008
45165	101816
45166	102856
45167	85280
45168	79612
45169	
45170	119392
45171	86320
45172	97136
45173	88816
45174	113724
45175	99736
45176	98904
45177	100724
45178	126412
45179	77376
45180	97500
45181	71500
45182	171132
45183	138632
45184	96044
45185	105872
45186	128232
45187	105144
45188	126048
45189	114972
45190	128336
45191	132132
45192	72384
45193	92872
45194	78572
45195	87360
45196	102336
45197	76232
45198	77428
45199	75192
45200	84500
45201	72176
45202	70408
45203	67184
45204	41392
45205	72384
45206	70980
45207	
45208	84500
45209	80756
45210	73112
45211	88504
45212	94900
45213	118612
45214	86892
45215	95836
45216	85540
45217	75920
45218	85280
45219	77480
45220	77428
45221	67756
45222	
45223	70564
45224	88816
45225	76752
45226	73632
45227	75556
45228	70668
45229	73996
45230	89232
45231	90324
45232	88504
45233	128752
45234	100724
45235	71500
45236	92612
45237	144612
45238	136500
45239	122512
45240	108888
45241	140816
45242	115336
45243	79092
45244	88816
45245	101192
45246	87724
45247	78832
45248	110760
45249	99112
45250	95836
45251	116116
45252	98956
45253	136500
45254	89336
45255	91624
45256	
45257	126256
45258	89648
45259	119392
45260	113984
45261	127608
45262	77636
45263	109408
45264	55224
45265	93756
45266	95316
45267	108316
45268	172380
45269	128856
45270	113100
45271	141908
45272	108316
45273	104676
45274	56004
45275	
45276	104780
45277	129948
45278	101816
45279	115180
45280	103376
45281	82628
45282	115232
45283	98644
45284	92300
45285	94692
45286	98904
45287	73736
45288	140712
45289	108004
45290	117416
45291	114036
45292	93964
45293	126880
45294	
45295	93600
45296	96668
45297	134108
45298	105508
45299	135096
45300	130572
45301	120432
45302	79092
45303	107588
45304	95472
45305	37700
45306	107120
45307	80184
45308	85540
45309	90428
45310	104780
45311	108056
45312	101088
45313	95316
45314	62192
45315	107692
45316	121056
45317	133900
45318	115232
45319	115960
45320	108888
45321	124072
45322	81796
45323	112632
45324	107796
45325	92300
45326	103688
45327	109252
45328	104884
45329	108628
45330	116116
45331	
45332	95420
45333	95316
45334	116064
45335	117676
45336	112996
45337	56836
45338	29900
45339	40768
45340	24648
45341	105872
45342	88452
45343	117000
45344	92612
45345	126932
45346	52208
45347	106444
45348	102856
45349	46020
45350	117000
45351	103324
45352	122980
45353	108316
45354	120120
45355	59020
45356	126516
45357	83044
45358	111020
45359	109980
45360	107016
45361	50648
45362	111176
45363	125944
45364	108888
45365	93704
45366	74724
45367	69160
45368	88608
45369	66612
45370	100360
45371	89076
45372	93184
45373	102856
45374	99632
45375	117676
45376	113724
45377	91468
45378	124904
45379	115128
45380	103220
45381	121628
45382	115908
45383	113984
45384	134888
45385	108732
45386	131092
45387	104728
45388	121836
45389	98124
45390	129272
45391	80600
45392	
45393	116116
45394	74308
45395	159224
45396	109044
45397	107224
45398	113152
45399	128596
45400	130416
45401	90116
45402	113516
45403	101348
45404	102648
45405	85540
45406	91520
45407	119340
45408	123448
45409	80600
45410	3900
45411	91624
45412	91884
45413	87724
45414	78572
45415	108888
45416	89492
45417	61724
45418	70616
45419	83772
45420	117572
45421	83980
45422	68432
45423	117988
45424	108628
45425	101816
45426	110864
45427	76024
45428	120120
45429	78832
45430	71760
45431	98072
45432	84500
45433	83096
45434	81536
45435	85384
45436	80860
45437	85748
45438	75244
45439	72488
45440	104520
45441	127660
45442	110084
45443	99840
45444	106184
45445	51688
45446	78468
45447	86424
45448	97500
45449	85176
45450	286000
45451	108992
45452	101192
45453	96824
45454	111436
45455	77584
45456	92508
45457	110500
45458	110240
45459	97032
45460	102856
45461	75452
45462	97500
45463	49712
45464	104936
45465	90324
45466	85280
45467	
45468	92040
45469	86320
45470	82628
45471	125632
45472	143000
45473	76856
45474	82316
45475	127764
45476	100516
45477	119548
45478	137904
45479	96876
45480	105872
45481	94796
45482	111800
45483	96772
45484	100724
45485	132132
45486	102856
45487	120692
45488	89076
45489	115024
45490	123136
45491	121628
45492	116480
45493	98748
45494	94224
45495	96564
45496	117000
45497	108316
45498	126880
45499	124280
45500	98748
45501	125216
45502	96304
45503	124540
45504	91728
45505	77428
45506	107900
45507	221000
45508	86632
45509	84500
45510	115128
45511	114608
45512	101088
45513	
45514	
45515	137800
45516	127764
45517	115752
45518	119756
45519	123708
45520	167128
45521	117000
45522	145860
45523	
45524	80756
45525	76544
45526	95524
45527	95628
45528	99632
45529	127608
45530	79612
45531	53300
45532	71500
45533	
45534	147836
45535	89648
45536	87516
45537	81692
45538	86632
45539	98020
45540	94536
45541	97500
45542	59280
45543	131612
45544	
45545	
45546	104260
45547	91936
45548	115544
45549	100724
45550	116324
45551	131248
45552	125216
45553	107432
45554	122460
45555	116064
45556	113984
45557	
45558	125632
45559	
45560	98852
45561	
45562	160576
45563	113100
45564	105196
45565	104728
45566	114088
45567	83408
45568	75192
45569	87360
45570	82316
45571	83772
45572	79976
45573	78780
45574	68900
45575	88192
45576	76492
45577	79092
45578	75660
45579	50388
45580	91520
45581	75816
45582	93444
45583	76856
45584	89856
45585	91988
45586	95316
45587	91520
45588	83876
45589	94224
45590	95628
45591	75192
45592	
45593	71500
45594	89336
45595	93600
45596	72644
45597	111280
45598	101140
45599	138996
45600	107536
45601	125632
45602	100048
45603	117000
45604	220948
45605	116116
45606	107224
45607	129116
45608	95316
45609	114088
45610	119236
45611	67184
45612	108524
45613	116116
45614	114816
45615	107640
45616	114816
45617	106028
45618	105872
45619	96200
45620	
45621	113828
45622	107068
45623	119392
45624	94900
45625	125632
45626	
45627	90480
45628	106600
45629	104780
45630	86112
45631	113984
45632	91936
45633	99892
45634	91676
45635	80704
45636	110240
45637	105976
45638	82316
45639	107952
45640	84864
45641	76336
45642	110500
45643	69732
45644	66612
45645	68796
45646	103636
45647	
45648	85280
45649	92924
45650	88452
45651	79300
45652	82056
45653	76856
45654	61828
45655	70408
45656	75348
45657	83668
45658	104988
45659	112112
45660	89648
45661	95316
45662	81224
45663	82628
45664	86320
45665	76336
45666	73372
45667	70824
45668	81692
45669	76752
45670	91520
45671	80132
45672	77324
45673	70876
45674	102648
45675	99632
45676	75660
45677	78832
45678	95420
45679	108316
45680	
45681	114140
45682	97500
45683	110916
45684	99632
45685	97500
45686	102648
45687	93288
45688	96772
45689	86944
45690	116272
45691	101088
45692	101504
45693	82056
45694	89336
45695	76752
45696	91988
45697	94692
45698	114556
45699	
45700	100724
45701	106704
45702	110500
45703	101452
45704	109200
45705	91728
45706	59644
45707	114816
45708	105248
45709	90116
45710	110136
45711	114088
45712	101192
45713	
45714	119860
45715	88816
45716	117000
45717	113256
45718	102024
45719	160316
45720	119340
45721	113204
45722	174720
45723	122512
45724	115544
45725	105612
45726	118040
45727	122356
45728	118196
45729	93600
45730	
45731	113620
45732	101816
45733	64220
45734	70720
45735	73632
45736	84500
45737	86112
45738	85176
45739	69056
45740	77064
45741	92612
45742	95056
45743	
45744	98072
45745	74048
45746	99632
45747	103220
45748	89336
45749	93444
45750	86320
45751	80340
45752	111904
45753	92040
45754	122304
45755	105352
45756	92924
45757	95056
45758	97500
45759	96408
45760	120432
45761	121316
45762	107692
45763	104624
45764	109876
45765	107588
45766	94224
45767	93184
45768	91780
45769	94224
45770	111592
45771	117000
45772	108316
45773	102492
45774	90428
45775	117676
45776	104364
45777	65624
45778	108576
45779	114140
45780	113932
45781	98540
45782	119964
45783	110188
45784	93600
45785	53976
45786	93184
45787	119964
45788	60164
45789	
45790	99632
45791	100360
45792	96304
45793	112892
45794	117000
45795	132548
45796	107380
45797	117000
45798	117468
45799	97084
45800	112476
45801	121888
45802	103012
45803	63700
45804	120224
45805	103480
45806	52468
45807	60840
45808	106600
45809	110500
45810	126932
45811	113724
45812	122148
45813	116064
45814	137072
45815	136500
45816	113100
45817	77324
45818	100308
45819	107224
45820	87724
45821	120224
45822	100984
45823	88348
45824	110812
45825	97500
45826	108316
45827	85904
45828	120484
45829	109408
45830	105248
45831	97084
45832	100932
45833	120224
45834	90376
45835	101816
45836	98124
45837	104936
45838	97500
45839	85488
45840	72852
45841	53300
45842	85956
45843	63752
45844	74464
45845	65416
45846	104676
45847	95316
45848	92248
45849	101348
45850	102336
45851	98280
45852	111488
45853	67444
45854	107068
45855	84500
45856	71500
45857	77116
45858	80288
45859	72852
45860	82056
45861	71500
45862	106496
45863	93860
45864	90012
45865	75088
45866	98540
45867	70512
45868	69524
45869	80496
45870	91572
45871	87724
45872	78884
45873	106392
45874	91728
45875	91572
45876	81588
45877	84500
45878	86632
45879	76804
45880	92872
45881	98488
45882	108576
45883	122148
45884	110136
45885	92872
45886	101452
45887	99996
45888	98904
45889	68172
45890	95316
45891	73944
45892	117832
45893	107432
45894	77324
45895	101348
45896	91780
45897	80600
45898	85956
45899	80600
45900	117000
45901	96200
45902	72904
45903	107536
45904	91676
45905	76856
45906	56316
45907	67600
45908	83980
45909	99112
45910	71136
45911	97500
45912	80132
45913	89336
45914	84500
45915	72280
45916	113568
45917	98748
45918	120380
45919	113412
45920	97500
45921	80860
45922	87724
45923	115960
45924	112112
45925	78624
45926	115128
45927	95628
45928	101816
45929	114400
45930	84916
45931	87048
45932	127192
45933	86840
45934	92612
45935	101348
45936	86632
45937	83200
45938	92040
45939	83096
45940	81900
45941	86632
45942	96408
45943	120224
45944	72176
45945	94692
45946	99424
45947	81224
45948	112632
45949	89180
45950	83564
45951	99892
45952	128440
45953	145548
45954	121316
45955	88608
45956	112008
45957	117000
45958	117000
45959	143572
45960	161408
45961	145860
45962	112632
45963	87724
45964	87256
45965	87724
45966	113412
45967	92300
45968	130572
45969	76336
45970	97500
45971	97084
45972	91728
45973	86892
45974	83824
45975	80600
45976	43524
45977	207948
45978	70668
45979	101140
45980	113880
45981	84864
45982	88816
45983	91572
45984	83304
45985	81224
45986	121940
45987	109668
45988	78520
45989	86112
45990	77272
45991	84500
45992	61048
45993	63180
45994	59124
45995	88816
45996	89856
45997	91728
45998	75556
45999	84500
46000	77064
46001	82316
46002	45968
46003	71032
46004	91780
46005	82316
46006	83200
46007	70564
46008	65676
46009	90116
46010	75556
46011	112112
46012	86632
46013	82108
46014	106340
46015	107692
46016	82316
46017	75608
46018	74828
46019	81224
46020	66040
46021	82004
46022	106444
46023	68900
46024	65572
46025	81224
46026	69836
46027	83564
46028	88192
46029	89076
46030	73632
46031	91780
46032	71500
46033	63180
46034	67860
46035	74152
46036	70720
46037	64480
46038	93860
46039	106184
46040	102336
46041	120224
46042	106600
46043	102544
46044	110500
46045	90064
46046	92976
46047	97500
46048	80652
46049	101504
46050	139412
46051	122772
46052	104832
46053	127088
46054	125944
46055	120848
46056	124020
46057	97448
46058	109772
46059	131456
46060	121628
46061	111904
46062	63180
46063	102336
46064	132600
46065	128180
46066	98748
46067	98540
46068	126412
46069	114140
46070	127088
46071	105404
46072	106756
46073	131144
46074	158912
46075	128336
46076	137436
46077	108316
46078	118612
46079	115700
46080	113412
46081	120536
46082	122460
46083	111436
46084	131144
46085	142168
46086	105092
46087	104884
46088	124904
46089	128648
46090	127088
46091	133328
46092	80184
46093	72384
46094	84500
46095	83200
46096	117000
46097	110500
46098	112632
46099	121940
46100	122460
46101	70200
46102	75816
46103	105456
46104	99632
46105	91780
46106	121836
46107	83200
46108	93184
46109	82836
46110	60632
46111	86892
46112	96200
46113	97500
46114	118144
46115	101816
46116	92040
46117	88816
46118	98280
46119	92092
46120	61048
46121	110500
46122	102128
46123	105040
46124	143000
46125	126932
46126	108056
46127	117676
46128	102492
46129	108784
46130	105456
46131	148512
46132	191256
46133	186888
46134	98540
46135	132756
46136	111228
46137	108576
46138	138112
46139	127972
46140	116064
46141	176592
46142	144404
46143	137800
46144	97500
46145	80600
46146	71500
46147	110136
46148	86112
46149	97500
46150	60632
46151	88816
46152	74256
46153	72072
46154	76076
46155	72644
46156	86112
46157	73476
46158	79040
46159	67184
46160	71968
46161	77532
46162	80756
46163	63752
46164	84500
46165	75088
46166	96200
46167	74880
46168	79248
46169	81692
46170	81224
46171	66612
46172	71500
46173	90220
46174	105976
46175	102336
46176	95836
46177	62608
46178	65936
46179	74724
46180	90012
46181	69004
46182	57044
46183	77116
46184	108888
46185	112372
46186	148148
46187	131612
46188	153608
46189	110968
46190	94588
46191	153764
46192	81900
46193	100464
46194	92456
46195	125632
46196	107588
46197	113152
46198	132444
46199	111228
46200	101088
46201	99112
46202	94224
46203	104676
46204	106756
46205	90948
46206	112632
46207	120848
46208	96408
46209	76180
46210	67860
46211	91780
46212	94224
46213	87724
46214	81588
46215	89648
46216	85176
46217	74360
46218	95316
46219	111280
46220	100048
46221	83772
46222	71500
46223	99112
46224	94692
46225	91676
46226	92612
46227	93444
46228	96200
46229	86476
46230	89856
46231	94068
46232	84500
46233	79300
46234	77428
46235	82316
46236	108108
46237	111592
46238	112320
46239	126932
46240	99892
46241	114192
46242	96200
46243	102336
46244	61724
46245	124488
46246	134888
46247	97500
46248	112008
46249	173316
46250	157612
46251	135772
46252	137436
46253	190632
46254	85748
46255	86632
46256	103324
46257	132288
46258	96564
46259	84448
46260	97500
46261	81224
46262	153608
46263	115804
46264	125060
46265	183820
46266	122980
46267	123916
46268	187200
46269	148304
46270	58500
46271	163800
46272	227448
46273	93340
46274	100048
46275	104676
46276	94224
46277	111800
46278	106600
46279	109408
46280	104780
46281	105612
46282	108992
46283	97500
46284	104936
46285	123032
46286	123136
46287	120536
46288	119028
46289	81900
46290	96200
46291	181948
46292	107900
46293	104416
46294	86632
46295	136136
46296	125372
46297	122252
46298	121316
46299	96824
46300	105248
46301	142272
46302	113880
46303	91572
46304	108316
46305	106132
46306	82316
46307	104364
46308	144612
46309	125476
46310	101400
46311	108940
46312	49348
46313	80184
46314	86112
46315	61516
46316	85904
46317	69836
46318	78832
46319	75608
46320	66248
46321	95628
46322	65728
46323	76648
46324	69836
46325	98748
46326	82732
46327	92872
46328	72748
46329	75816
46330	41392
46331	79300
46332	
46333	73216
46334	65884
46335	63596
46336	70356
46337	82316
46338	195000
46339	64116
46340	63336
46341	76960
46342	88192
46343	70928
46344	69628
46345	82992
46346	78884
46347	75504
46348	57252
46349	122148
46350	75348
46351	81536
46352	79872
46353	92612
46354	86788
46355	91624
46356	96044
46357	63076
46358	88816
46359	102648
46360	89336
46361	95836
46362	93756
46363	69316
46364	100048
46365	74724
46366	80288
46367	81536
46368	129012
46369	99112
46370	80860
46371	118248
46372	131612
46373	107900
46374	83044
46375	133484
46376	136448
46377	87048
46378	82732
46379	84500
46380	115128
46381	111800
46382	116220
46383	92612
46384	102856
46385	105612
46386	93600
46387	82628
46388	113256
46389	120900
46390	106548
46391	113100
46392	75192
46393	102648
46394	71500
46395	95316
46396	79612
46397	83200
46398	81224
46399	66300
46400	67444
46401	86632
46402	91936
46403	76336
46404	75244
46405	87724
46406	86632
46407	61724
46408	97500
46409	109772
46410	83564
46411	67600
46412	110448
46413	66612
46414	100724
46415	68224
46416	73320
46417	108316
46418	83564
46419	77012
46420	76336
46421	72540
46422	99632
46423	105716
46424	93184
46425	89336
46426	94224
46427	105040
46428	43836
46429	111332
46430	109564
46431	101816
46432	102492
46433	95836
46434	62192
46435	107068
46436	58500
46437	94224
46438	65884
46439	67756
46440	69732
46441	84500
46442	82316
46443	69056
46444	102024
46445	72748
46446	66300
46447	136448
46448	162448
46449	
46450	62088
46451	84500
46452	71500
46453	116948
46454	62192
46455	100724
46456	97084
46457	93600
46458	67132
46459	65936
46460	61724
46461	96772
46462	88816
46463	71500
46464	95108
46465	
46466	110968
46467	108992
46468	96408
46469	67288
46470	98644
46471	97500
46472	117000
46473	53872
46474	63440
46475	46696
46476	
46477	102336
46478	58500
46479	76752
46480	94588
46481	101816
46482	131300
46483	95836
46484	100724
46485	125060
46486	79612
46487	87724
46488	84448
46489	
46490	69316
46491	55224
46492	88348
46493	97500
46494	108888
46495	
46496	124072
46497	113100
46498	131612
46499	115804
46500	112944
46501	131612
46502	
46503	119444
46504	106600
46505	123448
46506	121836
46507	118820
46508	131144
46509	118716
46510	141700
46511	154960
46512	169000
46513	166816
46514	143000
46515	90012
46516	117000
46517	145548
46518	132600
46519	127452
46520	139360
46521	157612
46522	97500
46523	138268
46524	111592
46525	109564
46526	121316
46527	154856
46528	37700
46529	172848
46530	131092
46531	115804
46532	134992
46533	127868
46534	111436
46535	92092
46536	133224
46537	130676
46538	120692
46539	100724
46540	118820
46541	147940
46542	117520
46543	131560
46544	132756
46545	153920
46546	144300
46547	113724
46548	126308
46549	134888
46550	66040
46551	83304
46552	93756
46553	67496
46554	75088
46555	105352
46556	79248
46557	92248
46558	97500
46559	67340
46560	107432
46561	88348
46562	88088
46563	88088
46564	174980
46565	105040
46566	83200
46567	71500
46568	88816
46569	68900
46570	133692
46571	94588
46572	
46573	101192
46574	61048
46575	104780
46576	58500
46577	73424
46578	49088
46579	60632
46580	112320
46581	67808
46582	84500
46583	89336
46584	75816
46585	109876
46586	104572
46587	127608
46588	82316
46589	88088
46590	86632
46591	100048
46592	91624
46593	79768
46594	97500
46595	104728
46596	81224
46597	99944
46598	117884
46599	166400
46600	122460
46601	134784
46602	113932
46603	157716
46604	110812
46605	165100
46606	
46607	152724
46608	
46609	82524
46610	117000
46611	128960
46612	168948
46613	91572
46614	133536
46615	92872
46616	131144
46617	104988
46618	122512
46619	138112
46620	112112
46621	82628
46622	69316
46623	72540
46624	80600
46625	72176
46626	
46627	61360
46628	101816
46629	100724
46630	95524
46631	66612
46632	107796
46633	96044
46634	100724
46635	101816
46636	73892
46637	102856
46638	109772
46639	78624
46640	107900
46641	63336
46642	108160
46643	99892
46644	76856
46645	100048
46646	102856
46647	108056
46648	71500
46649	91936
46650	80496
46651	96876
46652	87724
46653	84136
46654	77324
46655	80756
46656	77220
46657	63648
46658	66872
46659	79612
46660	72384
46661	105976
46662	97500
46663	94224
46664	79248
46665	109564
46666	84500
46667	74724
46668	159900
46669	100256
46670	118248
46671	124540
46672	95056
46673	100412
46674	91624
46675	88816
46676	106756
46677	104832
46678	87724
46679	98124
46680	96200
46681	107692
46682	146536
46683	117000
46684	112112
46685	113100
46686	111592
46687	
46688	86892
46689	71500
46690	69628
46691	80340
46692	124072
46693	114972
46694	95316
46695	106548
46696	84500
46697	74256
46698	76232
46699	143000
46700	82628
46701	106600
46702	99632
46703	92092
46704	78520
46705	85020
46706	122512
46707	89076
46708	117000
46709	98540
46710	118404
46711	90012
46712	96200
46713	137800
46714	105092
46715	66456
46716	95056
46717	109564
46718	86840
46719	92612
46720	71500
46721	80756
46722	84500
46723	90116
46724	74048
46725	80184
46726	82316
46727	73788
46728	77532
46729	109980
46730	67600
46731	81224
46732	92300
46733	87724
46734	92248
46735	73632
46736	101348
46737	52936
46738	54600
46739	72748
46740	107224
46741	123916
46742	129220
46743	121732
46744	94224
46745	105092
46746	109564
46747	111436
46748	112112
46749	119756
46750	105300
46751	99632
46752	103116
46753	96668
46754	115128
46755	100724
46756	117572
46757	105404
46758	101348
46759	95836
46760	99632
46761	101192
46762	115440
46763	112944
46764	96668
46765	131872
46766	200148
46767	131872
46768	110968
46769	92196
46770	79872
46771	101816
46772	115908
46773	107900
46774	103012
46775	104780
46776	120952
46777	124956
46778	121108
46779	113256
46780	88608
46781	96668
46782	123968
46783	
46784	112268
46785	88348
46786	63024
46787	76336
46788	69316
46789	138632
46790	68796
46791	79248
46792	
46793	70876
46794	84448
46795	67132
46796	93496
46797	118092
46798	129012
46799	95524
46800	112320
46801	
46802	81692
46803	130624
46804	146588
46805	131144
46806	116376
46807	139724
46808	104416
46809	100724
46810	148356
46811	123448
46812	
46813	104676
46814	111280
46815	129168
46816	136708
46817	102856
46818	84500
46819	99632
46820	80184
46821	106600
46822	112112
46823	108316
46824	132860
46825	92612
46826	111644
46827	62296
46828	100256
46829	78572
46830	97500
46831	53924
46832	77012
46833	103168
46834	84500
46835	104988
46836	125060
46837	119444
46838	143000
46839	113724
46840	81224
46841	107588
46842	118040
46843	113724
46844	106340
46845	115128
46846	94900
46847	82316
46848	89856
46849	94588
46850	165516
46851	140244
46852	152516
46853	157352
46854	92300
46855	97500
46856	165724
46857	176280
46858	
46859	
46860	108784
46861	165932
46862	124748
46863	87048
46864	115336
46865	140556
46866	118664
46867	120224
46868	120224
46869	111072
46870	113724
46871	
46872	
46873	
46874	100048
46875	110916
46876	86112
46877	107068
46878	104780
46879	108888
46880	117000
46881	105612
46882	110500
46883	112996
46884	110084
46885	97968
46886	95628
46887	
46888	119964
46889	119548
46890	122356
46891	84500
46892	149448
46893	73840
46894	95316
46895	76492
46896	
46897	139048
46898	226356
46899	167700
46900	151944
46901	114400
46902	131612
46903	157300
46904	172692
46905	125060
46906	173940
46907	134316
46908	118144
46909	143000
46910	122304
46911	
46912	114608
46913	108316
46914	92612
46915	76492
46916	139984
46917	165256
46918	114400
46919	
46920	89856
46921	84500
46922	74360
46923	108732
46924	78624
46925	98384
46926	110500
46927	87724
46928	93184
46929	91884
46930	99892
46931	79612
46932	75816
46933	87724
46934	
46935	118976
46936	100724
46937	
46938	131716
46939	104988
46940	
46941	110812
46942	130572
46943	174304
46944	150072
46945	130936
46946	125372
46947	119704
46948	131352
46949	100724
46950	129428
46951	87724
46952	120016
46953	124384
46954	113880
46955	100724
46956	138476
46957	117416
46958	113412
46959	125632
46960	129012
46961	133380
46962	101348
46963	103948
46964	97500
46965	123916
46966	138788
46967	134056
46968	128076
46969	105612
46970	126828
46971	119028
46972	124488
46973	162448
46974	147628
46975	113256
46976	119860
46977	126360
46978	135876
46979	107224
46980	130312
46981	121316
46982	117520
46983	144924
46984	77480
46985	89180
46986	115544
46987	81536
46988	118508
46989	83564
46990	109044
46991	67184
46992	100308
46993	112632
46994	88192
46995	93756
46996	108784
46997	95836
46998	67288
46999	78832
47000	79612
47001	71500
47002	79924
47003	79040
47004	72280
47005	72280
47006	71500
47007	72540
47008	72384
47009	121420
47010	93184
47011	67184
47012	94692
47013	95316
47014	59280
47015	109876
47016	85748
47017	96772
47018	91572
47019	94900
47020	77220
47021	63856
47022	67132
47023	96876
47024	68016
47025	72904
47026	61516
47027	54184
47028	59904
47029	71864
47030	62660
47031	72592
47032	77636
47033	107692
47034	77584
47035	70408
47036	104468
47037	85540
47038	92612
47039	125996
47040	96200
47041	99840
47042	49712
47043	111280
47044	76648
47045	111696
47046	70096
47047	84500
47048	104676
47049	93184
47050	105612
47051	96512
47052	93184
47053	64012
47054	65416
47055	75192
47056	57304
47057	95316
47058	106548
47059	81224
47060	68224
47061	71500
47062	72020
47063	71812
47064	73216
47065	78676
47066	73216
47067	66612
47068	68900
47069	58500
47070	59124
47071	72228
47072	92508
47073	88348
47074	114972
47075	64220
47076	89856
47077	99112
47078	69628
47079	72748
47080	58500
47081	50648
47082	92612
47083	100256
47084	96564
47085	75348
47086	59540
47087	68224
47088	68588
47089	40924
47090	74360
47091	52988
47092	61724
47093	66040
47094	66612
47095	67184
47096	60424
