SA1_internal_2021	AgeStudent	students
5604	25+	7
5605	5-14	36
5605	15-19	7
5605	25+	5
5606	5-14	35
5606	15-19	7
5606	25+	8
5607	5-14	26
5607	15-19	11
5608	0-4	5
5608	25+	3
5609	5-14	24
5609	15-19	9
5609	20-24	5
5609	25+	6
5610	0-4	10
5610	5-14	40
5610	15-19	6
5610	25+	7
5611	0-4	6
5611	5-14	49
5611	15-19	14
5611	20-24	8
5611	25+	6
5612	0-4	3
5612	5-14	35
5612	15-19	11
5612	20-24	3
5612	25+	7
5613	0-4	3
5613	5-14	25
5613	15-19	9
5613	20-24	5
5614	0-4	7
5614	5-14	36
5614	15-19	12
5614	25+	7
5615	0-4	4
5615	5-14	15
5615	15-19	7
5615	20-24	4
5615	25+	8
5616	0-4	8
5616	5-14	68
5616	15-19	17
5616	20-24	9
5616	25+	6
5617	0-4	3
5617	5-14	28
5617	15-19	3
5617	20-24	5
5617	25+	5
5618	0-4	7
5618	5-14	9
5618	15-19	9
5618	25+	7
5619	0-4	7
5619	5-14	32
5619	15-19	3
5619	25+	10
5620	5-14	27
5620	15-19	6
5620	20-24	5
5620	25+	4
5621	0-4	8
5621	5-14	33
5621	15-19	8
5621	20-24	7
5621	25+	16
5622	0-4	6
5622	5-14	37
5622	15-19	14
5622	20-24	7
5622	25+	11
5623	0-4	7
5623	5-14	26
5623	15-19	9
5623	25+	15
5624	0-4	5
5624	5-14	20
5624	15-19	5
5624	25+	8
5625	0-4	11
5625	5-14	61
5625	15-19	17
5625	20-24	13
5625	25+	11
5626	0-4	4
5626	5-14	89
5626	15-19	11
5626	25+	3
5627	0-4	5
5627	5-14	34
5627	15-19	7
5627	20-24	3
5627	25+	9
5628	0-4	8
5628	5-14	43
5628	15-19	9
5628	25+	11
5629	5-14	40
5629	15-19	7
5629	25+	12
5630	0-4	10
5630	5-14	37
5630	15-19	17
5630	20-24	6
5630	25+	13
5631	5-14	3
5632	0-4	4
5632	5-14	33
5632	15-19	13
5632	20-24	6
5632	25+	15
5633	0-4	3
5633	5-14	22
5633	15-19	11
5633	25+	4
5634	0-4	5
5634	5-14	41
5634	15-19	5
5634	25+	12
5635	5-14	30
5635	15-19	17
5635	20-24	6
5635	25+	6
5636	0-4	18
5636	5-14	93
5636	15-19	33
5636	25+	12
5637	5-14	17
5637	15-19	3
5637	25+	3
5638	5-14	15
5638	15-19	7
5639	0-4	20
5639	5-14	111
5639	15-19	25
5639	20-24	12
5639	25+	18
5641	0-4	8
5641	5-14	37
5641	15-19	12
5641	20-24	4
5641	25+	10
5642	0-4	8
5642	5-14	28
5642	15-19	5
5642	20-24	3
5642	25+	11
5643	0-4	6
5643	5-14	61
5643	15-19	17
5643	20-24	3
5643	25+	10
5644	0-4	8
5644	5-14	38
5644	15-19	3
5644	20-24	7
5644	25+	4
5645	0-4	5
5645	5-14	17
5645	15-19	7
5645	20-24	3
5645	25+	3
5646	0-4	4
5646	5-14	33
5646	15-19	11
5646	20-24	4
5646	25+	4
5647	0-4	3
5647	5-14	19
5647	15-19	17
5647	20-24	7
5648	0-4	3
5648	5-14	65
5648	15-19	16
5648	20-24	5
5648	25+	16
5649	0-4	9
5649	5-14	21
5649	15-19	8
5649	25+	11
5650	0-4	4
5650	5-14	18
5650	15-19	3
5650	25+	6
5651	0-4	12
5651	5-14	54
5651	15-19	11
5651	20-24	4
5652	5-14	24
5652	15-19	14
5653	0-4	16
5653	5-14	84
5653	15-19	22
5653	20-24	6
5653	25+	8
5654	0-4	4
5654	5-14	44
5654	15-19	10
5654	20-24	4
5654	25+	11
5655	0-4	9
5655	5-14	55
5655	15-19	15
5655	20-24	3
5655	25+	12
5656	0-4	13
5656	5-14	57
5656	15-19	9
5656	25+	12
5657	0-4	8
5657	5-14	58
5657	15-19	19
5657	20-24	5
5657	25+	10
5658	0-4	5
5658	5-14	28
5658	15-19	8
5658	20-24	5
5658	25+	12
5659	0-4	14
5659	5-14	70
5659	15-19	10
5659	20-24	7
5659	25+	15
5660	0-4	3
5660	5-14	49
5660	15-19	17
5660	20-24	3
5660	25+	21
5661	0-4	12
5661	5-14	86
5661	15-19	13
5661	20-24	7
5661	25+	20
5662	0-4	11
5662	5-14	80
5662	15-19	21
5662	20-24	8
5662	25+	24
5663	0-4	7
5663	5-14	21
5663	15-19	5
5663	25+	5
5664	0-4	7
5664	5-14	27
5664	15-19	8
5664	20-24	3
5664	25+	5
5665	0-4	5
5665	5-14	32
5665	15-19	11
5665	25+	5
5666	0-4	28
5666	5-14	193
5666	15-19	53
5666	20-24	14
5666	25+	28
5667	0-4	3
5667	5-14	38
5667	15-19	5
5667	20-24	9
5667	25+	8
5668	5-14	35
5668	15-19	5
5668	20-24	3
5668	25+	7
5669	0-4	34
5669	5-14	177
5669	15-19	26
5669	20-24	7
5669	25+	45
5670	0-4	16
5670	5-14	67
5670	15-19	11
5670	25+	19
5671	0-4	10
5671	5-14	48
5671	15-19	5
5671	20-24	3
5671	25+	5
5672	0-4	13
5672	5-14	59
5672	15-19	13
5672	20-24	9
5672	25+	10
5673	0-4	3
5673	5-14	56
5673	15-19	16
5673	20-24	8
5673	25+	12
5674	0-4	4
5674	5-14	35
5674	15-19	12
5674	20-24	5
5674	25+	9
5675	0-4	13
5675	5-14	77
5675	15-19	15
5675	20-24	4
5675	25+	22
5676	0-4	11
5676	5-14	72
5676	15-19	21
5676	20-24	3
5676	25+	19
5677	0-4	5
5677	5-14	42
5677	15-19	14
5677	25+	9
5678	0-4	9
5678	5-14	51
5678	15-19	19
5678	25+	4
5679	5-14	11
5679	15-19	17
5679	20-24	6
5680	0-4	8
5680	5-14	43
5680	15-19	8
5680	20-24	5
5680	25+	7
5681	0-4	9
5681	5-14	43
5681	15-19	10
5681	25+	5
5682	0-4	7
5682	5-14	26
5682	15-19	3
5682	20-24	5
5682	25+	9
5683	0-4	6
5683	5-14	39
5683	15-19	8
5683	25+	4
5684	0-4	4
5684	5-14	30
5684	15-19	10
5684	20-24	10
5684	25+	7
5685	0-4	11
5685	5-14	52
5685	15-19	11
5685	20-24	9
5685	25+	3
5686	0-4	6
5686	5-14	36
5686	15-19	15
5686	25+	7
5687	0-4	7
5687	5-14	41
5687	15-19	9
5687	20-24	3
5687	25+	9
5688	0-4	3
5688	5-14	46
5688	15-19	10
5688	25+	13
5689	0-4	10
5689	5-14	59
5689	15-19	17
5689	25+	9
5690	5-14	18
5690	15-19	3
5690	20-24	4
5690	25+	3
5691	0-4	4
5691	5-14	31
5691	15-19	10
5691	20-24	3
5691	25+	7
5692	0-4	4
5692	5-14	20
5692	15-19	9
5692	20-24	4
5692	25+	4
5693	0-4	4
5693	5-14	46
5693	15-19	19
5693	20-24	3
5693	25+	10
5694	0-4	10
5694	5-14	66
5694	15-19	17
5694	20-24	5
5694	25+	9
5695	0-4	3
5695	5-14	28
5695	15-19	14
5695	25+	4
5696	0-4	4
5696	5-14	31
5696	15-19	8
5696	25+	7
5697	5-14	24
5697	20-24	3
5698	0-4	3
5698	5-14	30
5698	15-19	19
5698	25+	3
5699	0-4	7
5699	5-14	40
5699	15-19	9
5699	25+	6
5700	5-14	17
5700	25+	9
5701	0-4	4
5701	5-14	44
5701	15-19	21
5701	25+	7
5702	0-4	5
5702	5-14	43
5702	15-19	14
5702	25+	10
5703	0-4	5
5703	5-14	71
5703	15-19	31
5703	20-24	4
5703	25+	5
5704	0-4	3
5704	5-14	67
5704	15-19	27
5704	20-24	5
5704	25+	13
5705	5-14	32
5705	15-19	10
5705	20-24	8
5705	25+	3
5706	0-4	3
5706	5-14	46
5706	15-19	14
5706	25+	9
5707	0-4	7
5707	5-14	34
5707	15-19	6
5707	25+	3
5708	0-4	5
5708	5-14	21
5708	15-19	7
5708	25+	4
5709	0-4	6
5709	5-14	43
5709	15-19	12
5709	20-24	6
5709	25+	11
5710	5-14	20
5710	15-19	6
5710	25+	4
5711	0-4	18
5711	5-14	95
5711	15-19	46
5711	20-24	15
5711	25+	22
5712	5-14	35
5712	15-19	15
5712	20-24	7
5713	0-4	8
5713	5-14	66
5713	15-19	17
5713	20-24	5
5713	25+	15
5714	0-4	14
5714	5-14	79
5714	15-19	37
5714	20-24	10
5714	25+	24
5715	0-4	9
5715	5-14	49
5715	15-19	14
5715	25+	10
5716	0-4	7
5716	5-14	72
5716	15-19	19
5716	20-24	12
5716	25+	30
5717	0-4	4
5717	5-14	54
5717	15-19	20
5717	20-24	4
5717	25+	20
5718	0-4	8
5718	5-14	72
5718	15-19	40
5718	20-24	8
5718	25+	10
5719	5-14	91
5719	15-19	124
5719	20-24	4
5719	25+	5
5720	0-4	6
5720	5-14	47
5720	15-19	11
5720	20-24	4
5720	25+	12
5721	5-14	33
5721	15-19	9
5721	25+	10
5722	0-4	8
5722	5-14	72
5722	15-19	21
5722	20-24	7
5722	25+	13
5723	0-4	4
5723	5-14	43
5723	15-19	16
5723	25+	10
5724	0-4	4
5724	5-14	27
5724	15-19	18
5724	25+	5
5725	0-4	3
5725	5-14	38
5725	15-19	10
5725	20-24	4
5725	25+	4
5726	0-4	3
5726	5-14	35
5726	15-19	16
5726	20-24	5
5726	25+	17
5727	0-4	5
5727	5-14	42
5727	15-19	18
5727	20-24	3
5727	25+	7
5728	5-14	55
5728	15-19	10
5728	20-24	7
5728	25+	19
5729	0-4	6
5729	5-14	8
5729	15-19	10
5729	25+	4
5730	0-4	3
5730	5-14	45
5730	15-19	18
5730	20-24	8
5730	25+	22
5731	0-4	7
5731	5-14	78
5731	15-19	37
5731	20-24	7
5731	25+	11
5732	0-4	3
5732	5-14	20
5732	15-19	9
5732	20-24	5
5732	25+	7
5733	5-14	37
5733	15-19	7
5733	20-24	6
5733	25+	14
5734	0-4	8
5734	5-14	29
5734	15-19	9
5734	20-24	3
5734	25+	10
5735	0-4	4
5735	5-14	36
5735	15-19	22
5735	20-24	6
5735	25+	18
5736	0-4	9
5736	5-14	24
5736	15-19	18
5736	20-24	6
5736	25+	11
5738	0-4	6
5738	5-14	36
5738	15-19	11
5738	20-24	4
5738	25+	10
5739	0-4	13
5739	5-14	72
5739	15-19	11
5739	20-24	3
5739	25+	16
5740	0-4	3
5740	5-14	46
5740	15-19	5
5740	25+	19
5741	5-14	7
5741	25+	3
5742	5-14	29
5742	15-19	6
5742	20-24	4
5742	25+	9
5743	0-4	8
5743	5-14	80
5743	15-19	22
5743	20-24	3
5743	25+	17
5744	0-4	4
5744	5-14	22
5744	15-19	6
5744	20-24	4
5744	25+	4
5745	0-4	5
5745	5-14	54
5745	15-19	14
5745	20-24	9
5745	25+	5
5746	0-4	4
5746	5-14	29
5746	15-19	4
5746	25+	3
5747	0-4	4
5747	5-14	28
5747	15-19	3
5747	20-24	6
5747	25+	7
5748	0-4	3
5748	5-14	50
5748	15-19	18
5748	20-24	5
5748	25+	14
5749	0-4	10
5749	5-14	40
5749	15-19	15
5749	20-24	4
5749	25+	11
5750	0-4	16
5750	5-14	38
5750	15-19	13
5750	20-24	3
5750	25+	9
5751	0-4	6
5751	5-14	66
5751	15-19	17
5751	20-24	7
5751	25+	13
5752	0-4	5
5752	5-14	61
5752	15-19	17
5752	20-24	3
5752	25+	17
5753	0-4	3
5753	5-14	44
5753	15-19	21
5753	20-24	6
5753	25+	16
5754	0-4	3
5754	5-14	47
5754	15-19	20
5754	25+	7
5755	0-4	3
5755	5-14	36
5755	15-19	14
5755	20-24	4
5755	25+	8
5756	0-4	8
5756	5-14	41
5756	15-19	19
5756	20-24	3
5756	25+	14
5757	0-4	3
5757	5-14	28
5757	15-19	17
5757	20-24	4
5757	25+	11
5758	0-4	10
5758	5-14	73
5758	15-19	13
5758	20-24	9
5758	25+	13
5759	0-4	5
5759	5-14	41
5759	15-19	12
5759	20-24	3
5759	25+	17
5760	0-4	8
5760	5-14	29
5760	15-19	14
5760	25+	14
5761	0-4	3
5761	5-14	45
5761	15-19	11
5761	20-24	3
5761	25+	6
5762	0-4	7
5762	5-14	51
5762	15-19	16
5762	25+	8
5763	0-4	10
5763	5-14	85
5763	15-19	35
5763	20-24	8
5763	25+	26
5764	0-4	3
5764	5-14	39
5764	15-19	21
5764	25+	8
5765	0-4	16
5765	5-14	40
5765	15-19	17
5765	20-24	5
5765	25+	11
5766	0-4	25
5766	5-14	127
5766	15-19	16
5766	25+	33
5767	0-4	4
5767	5-14	26
5767	15-19	14
5767	20-24	11
5767	25+	29
5768	0-4	12
5768	5-14	24
5768	15-19	8
5768	20-24	8
5768	25+	14
5769	0-4	6
5769	5-14	25
5769	15-19	14
5769	20-24	4
5769	25+	15
5770	5-14	21
5770	15-19	5
5770	20-24	43
5770	25+	24
5771	0-4	15
5771	5-14	73
5771	15-19	15
5771	20-24	6
5771	25+	28
5772	0-4	7
5772	5-14	95
5772	15-19	33
5772	20-24	9
5772	25+	22
5773	5-14	22
5773	15-19	7
5773	20-24	4
5773	25+	14
5774	0-4	6
5774	5-14	30
5774	15-19	8
5774	20-24	5
5774	25+	8
5775	0-4	12
5775	5-14	76
5775	15-19	34
5775	20-24	7
5775	25+	25
5776	0-4	3
5776	5-14	24
5776	15-19	11
5776	20-24	8
5776	25+	16
5777	0-4	6
5777	5-14	11
5777	15-19	3
5778	5-14	34
5778	15-19	14
5778	25+	11
5779	0-4	8
5779	5-14	27
5779	15-19	3
5779	20-24	9
5779	25+	19
5780	0-4	11
5780	5-14	47
5780	15-19	27
5780	20-24	3
5780	25+	17
5781	0-4	9
5781	5-14	55
5781	15-19	16
5781	20-24	5
5781	25+	14
5782	0-4	6
5782	5-14	46
5782	15-19	22
5782	20-24	5
5782	25+	17
5783	0-4	9
5783	5-14	62
5783	15-19	13
5783	20-24	7
5783	25+	10
5784	0-4	8
5784	5-14	52
5784	15-19	16
5784	20-24	9
5784	25+	18
5785	0-4	6
5785	5-14	61
5785	15-19	15
5785	20-24	10
5785	25+	20
5786	0-4	8
5786	5-14	69
5786	15-19	28
5786	20-24	12
5786	25+	13
5787	0-4	3
5787	5-14	56
5787	15-19	11
5787	20-24	4
5787	25+	23
5788	0-4	13
5788	5-14	80
5788	15-19	19
5788	20-24	9
5788	25+	25
5789	5-14	43
5789	15-19	10
5789	25+	12
5790	0-4	18
5790	5-14	54
5790	15-19	12
5790	20-24	12
5790	25+	16
5791	0-4	12
5791	5-14	60
5791	15-19	19
5791	20-24	4
5791	25+	19
5792	0-4	5
5792	5-14	58
5792	15-19	16
5792	20-24	3
5792	25+	20
5793	0-4	9
5793	5-14	48
5793	15-19	11
5793	20-24	3
5793	25+	17
5794	0-4	7
5794	5-14	75
5794	15-19	21
5794	20-24	4
5794	25+	8
5795	5-14	6
5795	25+	5
5797	0-4	3
5797	5-14	31
5797	15-19	10
5797	20-24	4
5797	25+	13
5798	5-14	21
5798	15-19	4
5798	25+	7
5799	0-4	12
5799	5-14	66
5799	15-19	23
5799	20-24	9
5799	25+	18
5800	0-4	11
5800	5-14	65
5800	15-19	14
5800	20-24	4
5800	25+	11
5801	0-4	18
5801	5-14	153
5801	15-19	35
5801	20-24	10
5801	25+	30
5802	0-4	7
5802	5-14	99
5802	15-19	22
5802	20-24	5
5802	25+	14
5803	0-4	17
5803	5-14	102
5803	15-19	42
5803	20-24	3
5803	25+	15
5804	0-4	44
5804	5-14	169
5804	15-19	29
5804	20-24	7
5804	25+	45
5805	0-4	3
5805	5-14	8
5806	0-4	5
5806	5-14	55
5806	15-19	9
5806	25+	7
5807	0-4	14
5807	5-14	76
5807	15-19	26
5807	20-24	4
5807	25+	13
5808	0-4	5
5808	5-14	23
5808	15-19	16
5808	20-24	4
5808	25+	7
5809	5-14	29
5809	15-19	6
5809	25+	6
5810	0-4	3
5810	5-14	58
5810	15-19	18
5810	20-24	3
5811	0-4	15
5811	5-14	96
5811	15-19	27
5811	25+	20
5812	0-4	10
5812	5-14	66
5812	15-19	12
5812	25+	8
5813	0-4	12
5813	5-14	73
5813	15-19	6
5813	20-24	4
5813	25+	21
5814	0-4	3
5814	5-14	86
5814	15-19	18
5814	25+	11
5815	0-4	9
5815	5-14	55
5815	15-19	12
5815	20-24	4
5815	25+	12
5816	5-14	42
5816	15-19	14
5816	25+	11
5817	0-4	5
5817	5-14	38
5817	15-19	10
5817	25+	9
5818	0-4	36
5818	5-14	208
5818	15-19	55
5818	20-24	13
5818	25+	35
5819	5-14	13
5819	15-19	13
5820	0-4	4
5820	5-14	15
5820	15-19	6
5820	20-24	4
5820	25+	5
5821	0-4	5
5821	5-14	17
5821	15-19	8
5821	25+	8
5822	5-14	9
5822	15-19	11
5822	20-24	5
5822	25+	5
5823	5-14	29
5823	15-19	20
5823	25+	3
5824	0-4	5
5824	5-14	79
5824	15-19	21
5824	20-24	8
5824	25+	12
5825	0-4	7
5825	5-14	53
5825	15-19	15
5825	25+	6
5826	5-14	30
5826	15-19	5
5826	20-24	4
5826	25+	4
5827	0-4	7
5827	5-14	35
5827	15-19	15
5827	20-24	4
5828	5-14	28
5828	15-19	14
5828	25+	4
5829	0-4	6
5829	5-14	43
5829	15-19	15
5829	20-24	3
5829	25+	7
5830	0-4	9
5830	5-14	57
5830	15-19	26
5830	20-24	3
5830	25+	13
5831	0-4	13
5831	5-14	69
5831	15-19	23
5831	20-24	8
5831	25+	11
5832	5-14	36
5832	15-19	4
5832	25+	4
5833	0-4	7
5833	5-14	39
5833	15-19	16
5833	25+	8
5834	0-4	3
5834	5-14	39
5834	15-19	7
5834	20-24	3
5834	25+	6
5835	5-14	28
5835	15-19	8
5835	25+	11
5836	0-4	5
5836	5-14	23
5836	15-19	7
5836	25+	4
5837	5-14	19
5837	15-19	8
5838	5-14	13
5838	15-19	3
5838	20-24	3
5838	25+	4
5839	5-14	19
5839	15-19	6
5839	25+	9
5840	0-4	4
5840	5-14	42
5840	15-19	9
5840	25+	12
5841	5-14	8
5841	15-19	3
5842	0-4	4
5842	5-14	16
5842	15-19	3
5842	20-24	3
5843	0-4	7
5843	5-14	42
5843	15-19	5
5843	25+	3
5844	0-4	8
5844	5-14	42
5844	15-19	13
5844	20-24	4
5844	25+	7
5845	0-4	7
5845	5-14	54
5845	15-19	14
5845	20-24	3
5845	25+	3
5846	0-4	7
5846	5-14	102
5846	15-19	38
5846	20-24	3
5846	25+	13
5847	0-4	9
5847	5-14	14
5847	15-19	5
5847	20-24	4
5847	25+	6
5848	0-4	5
5848	5-14	38
5848	15-19	9
5848	25+	5
5849	0-4	4
5849	5-14	35
5849	15-19	11
5849	20-24	4
5849	25+	5
5850	0-4	11
5850	5-14	32
5850	15-19	11
5850	20-24	4
5850	25+	3
5851	0-4	3
5851	5-14	45
5851	15-19	12
5851	25+	3
5852	0-4	3
5852	5-14	23
5852	15-19	3
5852	25+	9
5853	0-4	5
5853	5-14	29
5853	15-19	5
5853	25+	6
5854	5-14	27
5854	15-19	10
5854	20-24	4
5854	25+	9
5855	0-4	8
5855	5-14	58
5855	15-19	44
5855	20-24	6
5855	25+	12
5856	0-4	3
5856	5-14	56
5856	15-19	13
5857	0-4	6
5857	5-14	24
5857	15-19	6
5857	20-24	5
5857	25+	5
5858	0-4	3
5858	5-14	41
5858	15-19	10
5859	0-4	10
5859	5-14	47
5859	15-19	15
5859	20-24	6
5859	25+	5
5860	0-4	4
5860	5-14	34
5860	15-19	13
5860	25+	11
5861	0-4	3
5861	5-14	45
5861	15-19	18
5861	20-24	4
5861	25+	11
5862	0-4	6
5862	5-14	32
5862	15-19	10
5862	25+	5
5863	0-4	6
5863	5-14	59
5863	15-19	11
5863	25+	15
5864	5-14	53
5864	15-19	17
5864	25+	14
5865	0-4	24
5865	5-14	101
5865	15-19	30
5865	20-24	12
5865	25+	26
5866	0-4	5
5866	5-14	31
5866	15-19	10
5866	25+	6
5867	0-4	11
5867	5-14	46
5867	15-19	19
5867	20-24	7
5867	25+	14
5868	0-4	6
5868	5-14	34
5868	15-19	11
5868	20-24	4
5868	25+	9
5869	0-4	7
5869	5-14	67
5869	15-19	26
5869	25+	8
5870	0-4	9
5870	5-14	54
5870	15-19	28
5870	20-24	5
5870	25+	9
5871	0-4	53
5871	5-14	414
5871	15-19	136
5871	20-24	14
5871	25+	60
5872	5-14	11
5872	15-19	3
5872	25+	4
5873	0-4	6
5873	5-14	34
5873	15-19	17
5873	20-24	7
5873	25+	10
5874	0-4	8
5874	5-14	31
5874	15-19	9
5874	20-24	6
5874	25+	6
5875	0-4	7
5875	5-14	40
5875	15-19	22
5875	20-24	6
5875	25+	5
5876	0-4	9
5876	5-14	58
5876	15-19	18
5876	20-24	7
5876	25+	14
5877	0-4	5
5877	5-14	29
5877	15-19	17
5877	20-24	8
5877	25+	16
5879	0-4	4
5879	5-14	38
5879	15-19	7
5879	20-24	6
5879	25+	10
5880	0-4	4
5880	5-14	54
5880	15-19	15
5880	20-24	8
5880	25+	20
5881	0-4	9
5881	5-14	123
5881	15-19	47
5881	20-24	26
5881	25+	26
5882	0-4	5
5882	5-14	44
5882	15-19	15
5882	20-24	12
5882	25+	12
5883	0-4	13
5883	5-14	76
5883	15-19	22
5883	20-24	7
5883	25+	13
5884	0-4	9
5884	5-14	56
5884	15-19	10
5884	20-24	3
5884	25+	15
5885	0-4	3
5885	5-14	26
5885	15-19	9
5885	20-24	3
5885	25+	9
5886	0-4	6
5886	5-14	72
5886	15-19	23
5886	20-24	11
5886	25+	17
5887	0-4	12
5887	5-14	49
5887	15-19	20
5887	20-24	10
5887	25+	12
5888	0-4	10
5888	5-14	20
5888	15-19	13
5888	20-24	5
5888	25+	6
5889	0-4	9
5889	5-14	46
5889	15-19	26
5889	20-24	9
5889	25+	13
5890	0-4	8
5890	5-14	84
5890	15-19	22
5890	20-24	9
5890	25+	16
5891	0-4	12
5891	5-14	54
5891	15-19	15
5891	20-24	7
5891	25+	15
5892	0-4	9
5892	5-14	64
5892	15-19	28
5892	20-24	11
5892	25+	21
5893	0-4	11
5893	5-14	40
5893	15-19	21
5893	20-24	3
5893	25+	9
5894	0-4	9
5894	5-14	47
5894	15-19	30
5894	20-24	8
5894	25+	16
5895	0-4	9
5895	5-14	52
5895	15-19	11
5895	20-24	4
5895	25+	3
5896	0-4	8
5896	5-14	107
5896	15-19	36
5896	20-24	12
5896	25+	12
5897	0-4	14
5897	5-14	60
5897	15-19	34
5897	20-24	21
5897	25+	16
5898	0-4	7
5898	5-14	71
5898	15-19	30
5898	20-24	15
5898	25+	11
5899	0-4	11
5899	5-14	59
5899	15-19	33
5899	20-24	15
5899	25+	9
5900	5-14	21
5900	15-19	5
5900	20-24	7
5900	25+	6
5901	0-4	6
5901	5-14	19
5901	15-19	8
5901	20-24	9
5901	25+	4
5902	0-4	5
5902	5-14	40
5902	15-19	12
5902	20-24	7
5902	25+	21
5903	0-4	3
5903	5-14	35
5903	15-19	18
5903	20-24	8
5903	25+	16
5904	0-4	8
5904	5-14	52
5904	15-19	26
5904	20-24	9
5904	25+	22
5905	0-4	9
5905	5-14	63
5905	15-19	24
5905	20-24	9
5905	25+	16
5906	0-4	5
5906	5-14	33
5906	15-19	7
5906	20-24	7
5906	25+	4
5907	0-4	7
5907	5-14	60
5907	15-19	9
5907	25+	4
5908	0-4	11
5908	5-14	59
5908	15-19	15
5908	20-24	3
5908	25+	14
5909	0-4	13
5909	5-14	52
5909	15-19	25
5909	20-24	13
5909	25+	22
5910	0-4	4
5910	5-14	33
5910	15-19	11
5910	25+	13
5911	0-4	8
5911	5-14	54
5911	15-19	29
5911	20-24	8
5911	25+	12
5912	0-4	10
5912	5-14	48
5912	15-19	36
5912	20-24	13
5912	25+	9
5913	5-14	30
5913	15-19	23
5913	20-24	8
5913	25+	15
5914	0-4	7
5914	5-14	48
5914	15-19	21
5914	20-24	4
5914	25+	5
5915	0-4	6
5915	5-14	52
5915	15-19	27
5915	20-24	7
5915	25+	12
5916	0-4	8
5916	5-14	36
5916	15-19	27
5916	20-24	17
5916	25+	10
5917	0-4	4
5917	5-14	16
5917	15-19	8
5917	20-24	3
5917	25+	6
5918	0-4	9
5918	5-14	41
5918	15-19	20
5918	20-24	14
5918	25+	14
5919	0-4	13
5919	5-14	36
5919	15-19	13
5919	20-24	3
5919	25+	4
5920	0-4	3
5920	5-14	40
5920	15-19	5
5920	25+	9
5921	0-4	4
5921	5-14	37
5921	15-19	15
5921	20-24	8
5921	25+	7
5922	0-4	10
5922	5-14	45
5922	15-19	26
5922	20-24	10
5922	25+	12
5924	0-4	12
5924	5-14	37
5924	15-19	13
5924	20-24	3
5925	0-4	7
5925	5-14	28
5925	15-19	24
5925	20-24	8
5925	25+	9
5926	0-4	4
5926	5-14	35
5926	15-19	5
5926	20-24	8
5926	25+	6
5928	0-4	5
5928	5-14	55
5928	15-19	14
5928	20-24	9
5928	25+	13
5929	5-14	18
5929	15-19	3
5929	20-24	6
5929	25+	12
5930	0-4	14
5930	5-14	55
5930	15-19	14
5930	20-24	9
5930	25+	19
5931	0-4	9
5931	5-14	37
5931	15-19	6
5931	20-24	11
5931	25+	12
5932	0-4	5
5932	5-14	34
5932	15-19	11
5932	20-24	4
5932	25+	16
5933	0-4	11
5933	5-14	34
5933	15-19	13
5933	20-24	9
5933	25+	13
5934	0-4	6
5934	5-14	38
5934	15-19	15
5934	20-24	11
5934	25+	9
5935	0-4	11
5935	5-14	57
5935	15-19	18
5935	20-24	12
5935	25+	13
5936	0-4	7
5936	5-14	76
5936	15-19	25
5936	20-24	4
5936	25+	9
5937	0-4	14
5937	5-14	58
5937	15-19	19
5937	20-24	6
5937	25+	19
5938	0-4	17
5938	5-14	56
5938	15-19	14
5938	20-24	8
5938	25+	9
5939	0-4	9
5939	5-14	51
5939	15-19	14
5939	20-24	10
5939	25+	12
5940	0-4	7
5940	5-14	58
5940	15-19	6
5940	20-24	3
5940	25+	12
5941	0-4	6
5941	5-14	30
5941	15-19	16
5941	20-24	6
5941	25+	6
5942	0-4	7
5942	5-14	56
5942	15-19	21
5942	20-24	7
5942	25+	22
5943	0-4	7
5943	5-14	68
5943	15-19	20
5943	20-24	9
5943	25+	29
5944	0-4	7
5944	5-14	43
5944	15-19	18
5944	20-24	5
5944	25+	12
5945	0-4	17
5945	5-14	61
5945	15-19	12
5945	20-24	21
5945	25+	35
5946	0-4	12
5946	5-14	58
5946	15-19	10
5946	20-24	3
5946	25+	17
5947	0-4	10
5947	5-14	61
5947	15-19	13
5947	20-24	8
5947	25+	16
5948	0-4	7
5948	5-14	25
5948	15-19	9
5948	20-24	8
5948	25+	32
5949	0-4	7
5949	5-14	53
5949	15-19	23
5949	20-24	6
5949	25+	23
5950	0-4	15
5950	5-14	57
5950	15-19	23
5950	20-24	6
5950	25+	19
5952	5-14	26
5952	15-19	12
5952	25+	14
5953	0-4	7
5953	5-14	47
5953	15-19	19
5953	20-24	7
5953	25+	16
5954	0-4	15
5954	5-14	107
5954	15-19	43
5954	20-24	7
5954	25+	22
5955	0-4	19
5955	5-14	84
5955	15-19	24
5955	20-24	17
5955	25+	22
5956	0-4	14
5956	5-14	53
5956	15-19	12
5956	20-24	10
5956	25+	19
5957	0-4	10
5957	5-14	57
5957	15-19	13
5957	20-24	10
5957	25+	12
5958	0-4	9
5958	5-14	32
5958	15-19	18
5958	20-24	8
5958	25+	6
5959	0-4	3
5959	5-14	53
5959	15-19	20
5959	20-24	6
5959	25+	8
5960	0-4	4
5960	5-14	21
5960	15-19	12
5960	20-24	13
5960	25+	9
5961	0-4	11
5961	5-14	44
5961	15-19	12
5961	20-24	4
5961	25+	9
5962	0-4	4
5962	5-14	41
5962	15-19	17
5962	20-24	6
5962	25+	7
5963	0-4	11
5963	5-14	61
5963	15-19	18
5963	25+	13
5964	0-4	12
5964	5-14	90
5964	15-19	31
5964	20-24	6
5964	25+	17
5965	0-4	6
5965	5-14	58
5965	15-19	18
5965	25+	11
5966	5-14	35
5966	15-19	14
