SA1_internal_2021	medianMortgageRepayment
54954	26928
54955	26400
54956	23964
54957	22704
54958	31200
54959	31200
54960	26004
54961	26004
54962	20328
54963	26400
54964	18408
54965	33804
54966	33600
54967	24600
54968	19056
54969	28092
54970	26004
54971	18204
54972	20280
54973	21720
54974	21840
54975	21648
54976	25488
54977	28596
54978	36000
54979	
54980	33708
54981	28596
54982	28284
54983	31200
54984	29616
54985	26208
54986	27060
54987	20796
54988	26880
54989	34008
54990	
54991	21840
54992	19860
54993	36000
54994	36000
54995	23400
54996	21600
54997	23400
54998	8172
54999	21600
55000	22800
55001	24000
55002	22800
55003	24600
55004	23400
55005	10188
55006	25200
55007	24000
55008	23076
55009	21600
55010	23580
55011	26004
55012	24696
55013	24000
55014	24048
55015	22104
55016	24000
55017	24000
55018	24960
55019	24000
55020	24000
55021	24948
55022	26004
55023	20796
55024	23400
55025	23664
55026	20796
55027	24180
55028	24000
55029	25632
55030	24000
55031	26004
55032	23664
55033	26472
55034	26472
55035	26400
55036	22800
55037	24000
55038	22404
55039	24000
55040	20376
55041	24000
55042	22104
55043	24000
55044	21600
55045	25704
55046	22680
55047	24660
55048	21600
55049	25080
55050	22356
55051	20544
55052	23460
55053	22800
55054	23400
55055	23136
55056	21720
55057	23664
55058	34200
55059	31200
55060	24000
55061	20796
55062	18852
55063	20796
55064	19500
55065	19764
55066	23400
55067	20796
55068	27384
55069	18204
55070	20796
55071	21516
55072	22728
55073	18588
55074	
55075	17676
55076	20796
55077	24000
55078	26004
55079	20796
55080	20400
55081	20412
55082	18108
55083	21600
55084	24720
55085	19200
55086	23400
55087	20604
55088	26004
55089	24024
55090	23400
55091	22884
55092	23784
55093	22884
55094	24600
55095	22572
55096	26004
55097	28800
55098	30000
55099	16200
55100	21720
55101	22620
55102	36000
55103	25356
55104	36000
55105	25020
55106	21600
55107	21108
55108	24000
55109	20400
55110	21600
55111	23016
55112	26004
55113	23400
55114	23124
55115	22884
55116	24084
55117	22752
55118	28428
55119	24000
55120	20568
55121	26400
55122	24504
55123	20040
55124	24816
55125	30864
55126	26400
55127	26796
55128	23880
55129	28680
55130	25200
55131	25656
55132	24120
55133	26004
55134	25896
55135	
55136	24000
55137	28596
55138	24000
55139	25860
55140	28596
55141	
55142	
55143	26004
55144	26004
55145	24000
55146	26400
55147	23580
55148	28260
55149	24444
55150	28596
55151	23652
55152	27900
55153	20796
55154	24600
55155	25344
55156	23400
55157	24000
55158	24672
55159	21000
55160	
55161	24000
55162	26004
55163	24444
55164	24000
55165	26004
55166	23820
55167	7200
55168	24000
55169	23400
55170	24000
55171	24000
55172	26004
55173	23400
55174	26004
55175	23148
55176	23736
55177	24000
55178	26004
55179	26400
55180	20796
55181	18828
55182	22272
55183	18828
55184	21492
55185	18720
55186	17364
55187	23400
55188	19800
55189	20160
55190	26004
55191	24480
55192	31200
55193	21324
55194	4920
55195	21204
55196	26004
55197	19500
55198	26004
55199	20100
55200	20112
55201	36000
55202	24000
55203	26004
55204	
55205	20796
55206	20796
55207	18000
55208	20304
55209	23400
55210	20280
55211	20796
55212	20796
55213	18816
55214	24000
55215	26004
55216	11964
55217	24120
55218	15600
55219	16320
55220	15348
55221	32340
55222	14484
55223	15600
55224	16812
55225	17892
55226	15600
55227	18156
55228	15924
55229	15600
55230	15216
55231	13524
55232	15600
55233	14400
55234	13608
55235	13056
55236	13524
55237	15600
55238	15600
55239	15600
55240	16512
55241	15600
55242	14376
55243	15600
55244	12744
55245	18204
55246	17268
55247	26400
55248	15324
55249	24000
55250	16896
55251	
55252	12000
55253	15600
55254	24000
55255	19812
55256	13368
55257	13644
55258	21864
55259	20436
55260	22860
55261	15000
55262	15000
55263	23400
55264	21372
55265	22296
55266	
55267	15600
55268	14400
55269	14556
55270	15660
55271	15600
55272	15876
55273	14304
55274	16644
55275	15420
55276	16812
55277	17244
55278	15960
55279	19440
55280	25296
55281	23532
55282	
55283	20436
55284	20796
55285	14400
55286	18204
55287	20124
55288	18564
55289	20796
55290	20568
55291	19200
55292	19116
55293	16896
55294	15600
55295	15600
55296	15624
55297	15504
55298	12996
55299	15756
55300	
55301	16800
55302	19764
55303	24000
55304	20304
55305	20328
55306	15600
55307	15756
55308	16200
55309	24648
55310	20796
55311	27300
55312	30000
55313	20796
55314	26004
55315	
55316	18900
55317	20544
55318	24000
55319	23280
55320	16848
55321	22800
55322	19200
55323	29160
55324	28104
55325	20964
55326	31200
55327	25200
55328	24960
55329	26004
55330	24000
55331	23700
55332	23304
55333	24000
55334	27504
55335	23700
55336	27636
55337	31200
55338	24000
55339	21060
55340	26004
55341	24000
55342	26256
55343	24000
55344	24960
55345	20796
55346	18204
55347	18108
55348	17676
55349	21096
55350	20400
55351	17424
55352	17316
55353	15984
55354	18204
55355	19896
55356	17412
55357	16056
55358	16896
55359	16896
55360	18204
55361	19200
55362	19368
55363	18108
55364	21576
55365	21108
55366	23400
55367	20796
55368	18780
55369	24588
55370	21972
55371	25344
55372	23100
55373	25404
55374	24960
55375	23400
55376	24552
55377	24696
55378	26004
55379	28344
55380	20796
55381	21600
55382	25212
55383	24396
55384	24696
55385	24000
55386	40800
55387	20796
55388	20796
55389	23400
55390	24000
55391	24000
55392	19704
55393	25212
55394	20796
55395	24000
55396	24600
55397	
55398	24588
55399	26004
55400	24000
55401	28344
55402	23964
55403	26100
55404	26400
55405	23400
55406	26280
55407	19200
55408	24660
55409	26400
55410	23748
55411	24000
55412	25200
55413	26400
55414	22800
55415	26244
55416	16800
55417	
55418	24672
55419	23400
55420	20796
55421	24000
55422	26016
55423	26004
55424	24000
55425	20400
55426	21600
55427	20796
55428	18468
55429	16176
55430	30900
55431	21084
55432	24000
55433	24000
55434	24000
55435	19200
55436	20796
55437	19800
55438	22800
55439	18204
55440	20400
55441	21588
55442	21576
55443	20280
55444	21456
55445	19200
55446	20400
55447	19500
55448	20796
55449	31200
55450	30000
55451	27240
55452	21600
55453	18204
55454	29256
55455	26208
55456	24600
55457	26340
55458	
55459	
55460	24696
55461	26460
55462	20400
55463	26520
55464	24960
55465	28596
55466	28800
55467	31176
55468	22908
55469	27036
55470	26604
55471	25692
55472	22800
55473	24000
55474	20604
55475	24000
55476	25200
55477	23400
55478	22020
55479	22608
55480	20472
55481	18204
55482	20280
55483	20796
55484	21600
55485	23580
55486	24000
55487	24624
55488	21792
55489	17676
55490	24564
55491	20604
55492	15372
55493	23400
55494	
55495	
55496	28056
55497	26004
55498	31200
55499	24000
55500	24000
55501	23724
55502	26004
55503	23244
55504	22296
55505	28200
55506	24000
55507	24672
55508	26244
55509	26004
55510	21432
55511	24348
55512	20016
55513	21600
55514	26004
55515	26004
55516	26208
55517	26400
55518	20796
55519	18720
55520	16920
55521	12996
55522	15624
55523	
55524	26004
55525	33804
55526	19764
55527	35508
55528	36000
55529	
55530	18420
55531	26004
55532	20796
55533	22620
55534	26004
55535	19140
55536	15960
55537	18432
55538	19236
55539	18708
55540	20796
55541	21000
55542	20400
55543	22680
55544	25200
55545	20808
55546	19104
55547	17448
55548	20148
55549	18000
55550	20880
55551	20244
55552	18600
55553	17400
55554	20796
55555	22152
55556	24000
55557	26004
55558	21216
55559	19356
55560	20760
55561	18936
55562	19176
55563	18204
55564	18204
55565	20604
55566	18828
55567	19740
55568	24084
55569	19692
55570	26004
55571	22572
55572	21600
55573	24000
55574	19296
55575	23700
55576	18708
55577	20796
55578	22800
55579	20016
55580	24300
55581	10404
55582	21660
55583	12552
55584	24480
55585	22104
55586	19116
55587	21072
55588	22776
55589	19092
55590	23400
55591	23304
55592	20796
55593	21372
55594	26004
55595	23472
55596	28968
55597	21000
55598	22404
55599	18660
55600	17160
55601	20400
55602	18744
55603	18204
55604	19500
55605	18660
55606	21000
55607	
55608	24036
55609	20400
55610	23400
55611	20796
55612	3900
55613	24000
55614	20208
55615	22176
55616	21060
55617	23664
55618	26004
55619	15600
55620	21420
55621	18204
55622	22332
55623	20544
55624	16800
55625	24000
55626	20400
55627	23400
55628	19200
55629	21000
55630	20604
55631	16320
55632	24000
55633	21456
55634	1320
55635	19764
55636	19764
55637	6648
55638	26004
55639	20316
55640	26004
55641	24000
55642	30000
55643	26400
55644	20796
55645	20796
55646	26208
55647	25920
55648	23400
55649	23568
55650	22680
55651	28596
55652	22200
55653	39828
55654	23964
55655	25656
55656	24000
55657	23400
55658	26004
55659	25692
55660	18000
55661	22632
55662	24960
55663	25140
55664	23568
55665	30420
55666	
55667	21168
55668	20796
55669	20796
55670	24000
55671	23208
55672	18708
55673	18492
55674	20220
55675	16584
55676	18468
55677	17280
55678	17676
55679	20796
55680	19668
55681	20796
55682	19200
55683	16308
55684	19908
55685	18204
55686	18204
55687	20796
55688	15960
55689	18204
55690	18360
55691	22632
55692	20796
55693	19956
55694	19500
55695	18420
55696	20796
55697	20796
55698	18000
55699	18000
55700	
55701	16512
55702	21084
55703	17844
55704	16596
55705	16896
55706	21204
55707	17952
55708	17880
55709	18516
55710	20472
55711	21132
55712	16980
55713	23400
55714	19236
55715	
55716	21600
55717	18204
55718	16800
55719	20796
55720	19968
55721	20400
55722	19200
55723	18876
55724	18840
55725	18600
55726	18000
55727	20004
55728	16380
55729	17688
55730	18204
55731	20400
55732	19200
55733	20796
55734	20292
55735	19320
55736	20796
55737	21600
55738	20196
55739	18204
55740	18252
55741	20400
55742	21900
55743	15600
55744	24000
55745	36000
55746	26004
55747	30600
55748	39000
55749	30600
55750	30000
55751	30000
55752	26208
55753	27504
55754	24000
55755	24828
55756	24000
55757	23268
55758	36000
55759	32376
55760	37200
55761	32400
55762	30816
55763	32400
55764	26160
55765	22872
55766	26004
55767	24000
55768	24000
55769	27456
55770	21468
55771	29400
55772	26004
55773	37380
55774	33804
55775	20796
55776	26004
55777	12000
55778	31860
55779	24000
55780	26676
55781	26016
55782	24000
55783	29952
55784	20796
55785	24000
55786	22236
55787	24000
55788	25512
55789	23400
55790	21204
55791	24000
55792	25200
55793	20412
55794	26400
55795	26352
55796	25740
55797	22896
55798	29304
55799	26652
55800	26196
55801	23268
55802	24168
55803	26004
55804	26004
55805	25692
55806	25200
55807	23100
55808	22104
55809	27600
55810	26400
55811	21144
55812	22404
55813	25356
55814	27900
55815	26004
55816	28800
55817	18204
55818	23700
55819	17280
55820	17952
55821	16848
55822	20796
55823	17448
55824	
55825	18228
55826	18204
55827	16800
55828	20520
55829	18252
55830	14916
55831	18000
55832	24000
55833	26160
55834	17160
55835	16536
55836	18672
55837	15600
55838	18204
55839	15600
55840	18204
55841	19200
55842	16944
55843	19716
55844	18204
55845	18204
55846	19440
55847	19788
55848	18204
55849	21600
55850	18852
55851	20796
55852	20796
55853	15936
55854	19200
55855	18000
55856	20340
55857	18000
55858	20796
55859	18960
55860	20796
55861	22080
55862	15600
55863	19740
55864	23400
55865	
55866	25476
55867	18108
55868	22020
55869	23544
55870	24000
55871	28800
55872	21108
55873	23580
55874	23304
55875	27288
55876	26004
55877	26400
55878	20796
55879	27324
55880	25008
55881	20796
55882	22200
55883	27600
55884	28560
55885	25260
55886	23400
55887	20676
55888	21348
55889	20796
55890	
55891	
55892	23760
55893	25200
55894	21600
55895	19764
55896	20436
55897	25332
55898	22800
55899	21108
55900	23400
55901	23700
55902	24000
55903	23400
55904	24000
55905	26520
55906	19500
55907	24000
55908	25380
55909	24600
55910	23016
55911	24348
55912	22452
55913	24696
55914	20796
55915	24000
55916	22800
55917	24000
55918	15600
55919	18204
55920	18204
55921	15864
55922	5280
55923	22320
55924	15600
55925	14532
55926	19200
55927	16800
55928	18000
55929	16896
55930	15600
55931	
55932	18000
55933	18000
55934	17340
55935	16728
55936	16296
55937	18204
55938	23916
55939	16392
55940	16164
55941	15600
55942	18204
55943	16896
55944	15600
55945	15600
55946	15600
55947	17676
55948	17112
55949	18000
55950	15600
55951	18204
55952	18204
55953	18204
55954	15888
55955	8064
55956	16164
55957	18252
55958	15600
55959	18204
55960	21156
55961	22800
55962	18984
55963	14484
55964	20796
55965	21060
55966	22908
55967	18672
55968	18336
55969	21048
55970	24000
55971	23796
55972	23976
55973	24000
55974	25068
55975	24000
55976	19500
55977	17892
55978	17844
55979	18204
55980	18000
55981	19764
55982	21600
55983	19200
55984	23400
55985	17436
55986	20796
55987	23400
55988	26520
55989	25200
55990	23532
55991	27600
55992	20124
55993	26004
55994	24468
55995	24000
55996	21600
55997	18000
55998	26004
55999	24696
56000	20148
56001	20796
56002	15600
56003	16644
56004	19236
56005	18048
56006	27600
56007	16896
56008	15492
56009	16440
56010	15960
56011	15600
56012	15216
56013	17904
56014	15600
56015	15600
56016	16116
56017	17424
56018	17700
56019	39408
56020	19200
56021	13704
56022	30960
56023	24600
56024	33708
56025	18204
56026	19200
56027	21600
56028	24000
56029	13368
56030	21060
56031	24000
56032	26280
56033	15864
56034	20736
56035	26004
56036	18204
56037	19200
56038	24000
56039	20604
56040	20076
56041	16152
56042	18900
56043	18000
56044	18000
56045	20796
56046	16644
56047	18600
56048	23400
56049	19200
56050	19680
56051	19140
56052	16980
56053	18204
56054	18204
56055	20796
56056	18000
56057	19896
56058	19800
56059	22824
56060	20796
56061	21588
56062	19500
56063	16896
56064	20796
56065	17424
56066	18000
56067	18204
56068	18468
56069	18000
56070	16944
56071	16800
56072	15600
56073	20400
56074	18000
56075	19356
56076	19200
56077	18132
56078	20796
56079	20604
56080	21816
56081	22104
56082	21576
56083	22188
56084	19908
56085	19356
56086	18228
56087	20796
56088	21468
56089	15600
56090	21000
56091	23004
56092	20076
56093	18204
56094	20796
56095	22776
56096	
56097	23700
56098	21900
56099	21024
56100	
56101	18000
56102	29664
56103	24696
56104	20796
56105	20796
56106	20496
56107	20244
56108	24000
56109	19200
56110	21744
56111	
56112	19524
56113	20400
56114	20364
56115	18204
56116	20604
56117	19500
56118	21840
56119	18204
56120	18000
56121	28596
56122	23400
56123	18720
56124	19680
56125	18960
56126	17220
56127	20100
56128	19632
56129	21576
56130	
56131	
56132	24228
56133	22812
56134	24384
56135	23400
56136	22920
56137	23400
56138	23400
56139	24000
56140	21600
56141	18312
56142	22104
56143	19236
56144	19236
56145	20796
56146	24000
56147	22704
56148	23700
56149	22356
56150	25608
56151	20796
56152	19200
56153	20952
56154	19200
56155	20796
56156	21300
56157	20340
56158	19200
56159	16956
56160	20796
56161	20496
56162	22308
56163	19380
56164	23400
56165	22356
56166	24096
56167	10608
56168	22332
56169	26328
56170	18108
56171	21840
56172	24000
56173	24228
56174	19920
56175	26004
56176	24000
56177	26400
56178	24000
56179	36000
56180	21600
56181	26604
56182	24000
56183	25140
56184	23400
56185	21600
56186	28224
56187	23880
56188	27192
56189	23904
56190	24648
56191	16272
56192	24000
56193	26004
56194	29640
56195	26004
56196	26004
56197	30000
56198	32376
56199	24000
56200	29400
56201	28104
56202	27348
56203	22428
56204	28596
56205	22800
56206	26004
56207	25488
56208	24264
56209	24960
56210	28596
56211	22104
56212	26004
56213	20796
56214	28704
56215	22116
56216	25128
56217	30168
56218	37368
56219	26004
56220	26004
56221	22584
56222	24000
56223	31728
56224	21924
56225	35100
56226	32400
56227	28104
56228	28596
56229	21480
56230	26004
56231	23016
56232	28596
56233	21600
56234	25200
56235	26208
56236	26400
56237	30648
56238	20796
56239	18516
56240	23268
56241	21168
56242	24000
56243	35556
56244	24000
56245	21600
56246	22800
56247	21144
56248	26004
56249	24000
56250	20796
56251	25212
56252	20796
56253	18204
56254	24348
56255	20292
56256	21720
56257	
56258	26004
56259	19896
56260	14976
56261	22740
56262	22104
56263	28596
56264	20796
56265	24000
56266	24108
56267	23400
56268	20796
56269	23184
56270	24300
56271	
56272	21324
56273	20280
56274	21600
56275	24000
56276	25164
56277	23400
56278	24000
56279	28800
56280	33048
56281	30000
56282	26856
56283	30000
56284	28596
56285	28596
56286	26004
56287	28596
56288	31200
56289	26004
56290	20796
56291	21588
56292	22764
56293	23400
56294	24696
56295	27600
56296	24000
56297	30408
56298	
56299	26400
56300	27972
56301	26784
56302	26004
56303	25560
56304	24072
56305	22008
56306	26004
56307	15228
56308	18204
56309	28440
56310	31200
56311	31200
56312	23556
56313	19836
56314	25140
56315	27456
56316	29904
56317	24000
56318	21600
56319	22788
56320	27600
56321	28800
56322	26208
56323	28548
56324	26004
56325	21240
56326	22800
56327	
56328	24000
56329	19800
56330	25500
56331	24696
56332	21852
56333	22800
56334	24180
56335	21600
56336	26004
56337	30084
56338	26004
56339	27600
56340	24552
56341	18108
56342	
56343	30000
56344	37776
56345	29940
56346	24000
56347	24000
56348	39000
56349	43188
56350	21600
56351	18720
56352	30000
56353	35100
56354	32400
56355	28596
56356	31200
56357	31716
56358	28104
56359	26004
56360	31200
56361	24540
56362	36000
56363	34656
56364	31200
56365	28524
56366	25356
56367	33600
56368	23400
56369	31200
56370	
56371	38532
56372	
56373	20796
56374	27504
56375	39000
56376	24000
56377	30000
56378	24000
56379	27600
56380	32400
56381	28596
56382	30000
56383	30000
56384	26400
56385	31200
56386	30000
56387	30000
56388	36000
56389	23400
56390	28800
56391	19428
56392	36000
56393	
56394	16800
56395	24000
56396	28560
56397	25008
56398	22356
56399	19200
56400	36300
56401	35904
56402	28284
56403	39000
56404	26208
56405	30600
56406	32496
56407	31200
56408	
56409	30000
56410	34308
56411	29304
56412	22200
56413	50604
56414	26856
56415	21600
56416	25200
56417	19572
56418	25200
56419	23400
56420	24900
56421	23964
56422	23328
56423	23400
56424	21180
56425	24000
56426	20796
56427	20400
56428	23652
56429	21816
56430	25200
56431	21060
56432	22764
56433	24000
56434	18492
56435	24696
56436	25800
56437	24540
56438	26004
56439	26004
56440	26004
56441	
56442	22656
56443	21924
56444	26004
56445	26400
56446	26004
56447	24000
56448	24000
56449	21600
56450	24492
56451	22884
56452	23916
56453	28704
56454	28668
56455	22800
56456	24000
56457	36204
56458	24000
56459	24312
56460	25644
56461	33804
56462	
56463	24000
56464	24204
56465	23316
56466	22296
56467	29688
56468	30600
56469	25008
56470	24000
56471	
56472	24000
56473	36336
56474	20796
56475	28800
56476	31200
56477	31200
56478	24480
56479	24000
56480	26004
56481	25200
56482	21576
56483	25200
56484	25620
56485	27000
56486	17100
56487	21864
56488	20160
56489	20796
56490	20796
56491	17388
56492	20736
56493	20796
56494	26004
56495	23916
56496	17940
56497	19500
56498	18000
56499	16800
56500	19332
56501	26004
56502	17832
56503	21144
56504	16800
56505	21528
56506	21600
56507	20796
56508	23724
56509	19200
56510	20796
56511	20400
56512	21840
56513	21900
56514	21684
56515	21600
56516	19320
56517	23844
56518	20796
56519	21852
56520	19152
56521	18204
56522	19224
56523	18204
56524	30000
56525	31200
56526	35232
56527	38052
56528	23268
56529	31200
56530	30000
56531	30000
56532	43200
56533	20796
56534	21576
56535	20796
56536	21000
56537	20796
56538	19116
56539	19092
56540	19812
56541	18000
56542	19140
56543	18864
56544	18204
56545	18204
56546	20460
56547	18000
56548	20796
56549	16044
56550	20400
56551	21456
56552	26004
56553	21540
56554	20004
56555	20760
56556	20796
56557	19764
56558	18204
56559	16428
56560	20376
56561	19200
56562	20604
56563	22356
56564	22188
56565	22800
56566	20028
56567	24000
56568	23400
56569	18204
56570	19356
56571	26004
56572	21396
56573	17676
56574	18408
56575	16200
56576	18720
56577	18204
56578	19788
56579	20172
56580	26784
56581	22200
56582	21732
56583	23664
56584	21600
56585	21492
56586	22884
56587	24960
56588	19236
56589	20892
56590	24000
56591	26004
56592	20280
56593	23400
56594	21600
56595	26004
56596	23820
56597	23400
56598	21192
56599	24228
56600	25356
56601	21360
56602	21576
56603	26004
56604	18528
56605	26004
56606	25644
56607	28596
56608	24000
56609	
56610	25224
56611	25116
56612	23400
56613	21840
56614	24000
56615	26880
56616	21792
56617	23220
56618	20400
56619	23964
56620	26004
56621	
56622	26004
56623	25080
56624	20160
56625	20796
56626	20796
56627	20784
56628	19296
56629	19500
56630	20796
56631	20796
56632	19860
56633	20544
56634	18720
56635	19200
56636	24600
56637	26004
56638	21600
56639	20796
56640	22356
56641	24000
56642	21192
56643	22596
56644	24000
56645	30816
56646	26004
56647	21516
56648	36000
56649	30600
56650	26004
56651	23400
56652	27000
56653	21960
56654	26400
56655	22800
56656	18156
56657	22104
56658	28596
56659	25884
56660	24000
56661	26676
56662	
56663	24000
56664	23184
56665	27504
56666	28704
56667	26076
56668	
56669	26004
56670	30000
56671	30600
56672	31200
56673	36000
56674	42000
56675	31200
56676	24600
56677	31512
56678	26004
56679	42000
56680	26004
56681	36000
56682	32064
56683	42216
56684	33804
56685	36000
56686	
56687	26004
56688	28404
56689	36108
56690	31200
56691	29904
56692	24072
56693	31200
56694	25956
56695	28236
56696	26400
56697	26004
56698	27276
56699	17352
56700	26400
56701	28596
56702	26004
56703	27924
56704	23100
56705	18204
56706	15600
56707	26004
56708	31200
56709	
56710	26004
56711	23712
56712	29904
56713	26208
56714	27036
56715	34380
56716	33708
56717	22476
56718	20796
56719	18204
56720	21300
56721	20088
56722	5196
56723	25416
56724	
56725	31908
56726	30528
56727	26784
56728	31200
56729	24000
56730	24000
56731	31200
56732	23400
56733	24192
56734	22800
56735	24000
56736	23136
56737	20280
56738	23400
56739	18000
56740	21876
56741	27600
56742	23400
56743	23688
56744	22572
56745	22356
56746	23844
56747	26004
56748	28800
56749	26832
56750	25944
56751	27660
56752	28800
56753	29820
56754	27468
56755	
56756	
56757	22668
56758	19200
56759	20796
56760	26004
56761	20280
56762	21324
56763	19200
56764	21060
56765	
56766	18204
56767	20796
56768	20796
56769	26400
56770	18708
56771	20412
56772	20400
56773	19788
56774	19200
56775	21168
56776	23400
56777	24000
56778	26004
56779	20676
56780	21996
56781	20796
56782	24156
56783	23136
56784	23088
56785	23400
56786	22800
56787	24132
56788	23400
56789	23400
56790	
56791	13656
56792	23172
56793	20520
56794	22884
56795	18204
56796	
56797	17424
56798	15600
56799	12156
56800	14280
56801	15600
56802	13524
56803	18000
56804	15600
56805	18000
56806	20340
56807	18468
56808	18000
56809	15312
56810	
56811	18204
56812	15600
56813	
56814	9996
56815	16008
56816	12996
56817	15600
56818	16920
56819	
56820	19200
56821	20796
56822	13776
56823	17664
56824	15600
56825	13440
56826	19200
56827	19200
56828	15600
56829	14916
56830	15084
56831	14556
56832	15288
56833	15876
56834	18336
56835	17544
56836	14400
56837	15000
56838	13416
56839	15084
56840	13356
56841	14688
56842	14352
56843	21012
56844	28104
56845	27408
56846	23400
56847	30816
56848	24000
56849	
56850	23268
56851	28272
56852	30648
56853	25476
56854	23400
56855	26004
56856	24000
56857	24000
56858	22356
56859	26004
56860	23400
56861	24000
56862	23100
56863	21072
56864	51996
56865	43788
56866	25260
56867	36000
56868	31452
56869	60000
56870	30600
56871	24000
56872	30000
56873	42000
56874	28608
56875	34500
56876	32400
56877	36000
56878	34200
56879	29376
56880	33708
56881	26400
56882	36396
56883	36204
56884	36000
56885	32400
56886	30960
56887	30000
56888	27000
56889	33516
56890	26004
56891	20952
56892	25740
56893	32508
56894	24000
56895	30000
56896	27300
56897	26004
56898	31968
56899	27600
56900	28200
56901	36000
56902	26004
56903	19200
56904	24072
56905	21972
56906	24000
56907	24000
56908	25200
56909	38700
56910	23400
56911	33600
56912	31596
56913	24036
56914	33804
56915	25008
56916	28800
56917	25584
56918	18108
56919	23952
56920	25668
56921	26004
56922	27000
56923	24000
56924	24000
56925	22200
56926	24072
56927	30072
56928	30000
56929	26760
56930	28596
56931	26400
56932	31200
56933	24000
56934	45600
56935	26592
56936	26400
56937	41400
56938	36000
56939	31200
56940	35028
56941	28884
56942	33600
56943	34908
56944	44400
56945	36204
56946	36000
56947	31200
56948	38172
56949	36840
56950	31800
56951	39000
56952	29400
56953	35880
56954	34428
56955	26220
56956	23400
56957	28800
56958	25596
56959	42600
56960	24840
56961	25944
56962	24000
56963	26004
56964	31044
56965	26400
56966	6456
56967	22416
56968	22104
56969	36000
56970	27120
56971	26004
56972	28596
56973	27144
56974	24000
56975	24000
56976	24756
56977	28500
56978	27696
56979	26004
56980	26400
56981	26652
56982	26004
56983	27000
56984	27600
56985	26004
56986	27600
56987	24888
56988	26004
56989	22104
56990	24000
56991	26004
56992	24744
56993	26004
56994	18204
56995	22800
56996	24000
56997	24636
56998	24000
56999	28944
57000	23964
57001	26004
57002	
57003	26148
57004	26004
57005	26004
57006	26400
57007	22920
57008	26004
57009	22104
57010	24696
57011	30600
57012	36000
57013	23004
57014	32844
57015	38400
57016	38700
57017	30000
57018	26652
57019	27048
57020	33228
57021	32244
57022	31200
57023	36000
57024	29568
57025	24000
57026	24612
57027	26004
57028	32400
57029	25848
57030	27000
57031	33444
57032	30000
57033	31200
57034	30000
57035	25848
57036	26004
57037	31200
57038	21456
57039	57204
57040	36408
57041	20796
57042	26700
57043	26004
57044	24492
57045	26004
57046	21408
57047	22920
57048	26004
57049	23028
57050	25080
57051	19200
57052	23700
57053	4800
57054	18468
57055	25008
57056	27660
57057	24000
57058	23268
57059	27300
57060	32400
57061	27156
57062	24600
57063	25356
57064	22860
57065	26760
57066	18000
57067	26004
57068	26004
57069	24456
57070	24000
57071	21600
57072	24000
57073	23400
57074	24420
57075	23268
57076	22704
57077	25644
57078	22308
57079	28596
57080	26004
57081	33600
57082	32292
57083	26004
57084	15516
57085	
57086	26004
57087	29904
57088	26004
57089	26400
57090	27600
57091	28296
57092	26004
57093	26400
57094	22404
57095	31200
57096	33600
57097	16632
57098	15600
57099	15240
57100	15600
57101	15600
57102	18468
57103	15468
57104	15744
57105	18072
57106	18204
57107	15600
57108	16968
57109	15600
57110	16980
57111	12840
57112	15600
57113	15600
57114	15720
57115	15600
57116	15600
57117	15600
57118	19032
57119	20796
57120	18204
57121	19200
57122	20568
57123	16680
57124	18108
57125	18624
57126	20544
57127	18204
57128	20304
57129	17400
57130	18708
57131	20796
57132	23100
57133	23376
57134	18336
57135	20796
57136	22848
57137	
57138	25380
57139	16800
57140	21264
57141	18204
57142	21600
57143	18600
57144	22800
57145	17880
57146	20796
57147	19200
57148	22464
57149	22248
57150	17340
57151	24000
57152	25428
57153	20796
57154	22884
57155	
57156	16224
57157	23700
57158	21204
57159	
57160	20772
57161	20796
57162	20280
57163	16896
57164	10920
57165	15600
57166	15960
57167	15600
57168	25788
57169	12996
57170	
57171	18204
57172	
57173	18000
57174	23964
57175	15300
57176	9360
57177	18456
57178	19596
57179	15600
57180	15276
57181	19500
57182	17772
57183	23700
57184	25776
57185	17028
57186	16476
57187	20796
57188	21864
57189	18204
57190	15600
57191	23520
57192	23052
57193	
57194	
57195	19920
57196	22800
57197	19632
57198	19764
57199	18204
57200	26004
57201	19836
57202	20196
57203	22104
57204	18204
57205	18624
57206	18000
57207	15552
57208	24000
57209	22452
57210	20628
57211	17532
57212	20796
57213	19476
57214	18204
57215	18000
57216	20760
57217	18204
57218	31200
57219	20796
57220	20544
57221	19116
57222	20796
57223	20796
57224	22200
57225	20796
57226	22500
57227	24648
57228	21204
57229	26004
57230	22800
57231	23268
57232	22068
57233	22152
57234	21840
57235	24000
57236	23280
57237	26004
57238	24180
57239	18720
57240	22908
57241	24852
57242	22320
57243	22104
57244	24000
57245	23664
57246	26004
57247	23400
57248	23400
57249	32400
57250	20400
57251	26400
57252	23400
57253	21840
57254	22944
57255	23400
57256	23916
57257	23700
57258	30000
57259	28080
57260	34008
57261	20796
57262	21288
57263	24000
57264	29220
57265	20400
57266	21000
57267	18000
57268	20796
57269	23400
57270	30084
57271	23400
57272	20796
57273	18204
57274	19800
57275	26004
57276	20796
57277	18204
57278	16464
57279	16248
57280	16776
57281	20748
57282	15996
57283	18108
57284	16800
57285	19188
57286	18288
57287	21612
57288	18204
57289	19500
57290	16800
57291	17940
57292	15840
57293	20796
57294	20796
57295	20892
57296	18528
57297	22644
57298	16224
57299	17160
57300	20400
57301	18072
57302	20796
57303	30000
57304	24612
57305	15912
57306	20016
